idx,smi,label
335212,Cc1c(Cl)cccc1N=C(S)NC1CCCC1,-7.5
1088908,CN(C)CCCCOc1ccccc1/C=C/c1ccc(Cl)cc1,-7.6
828922,Fc1ccc(COc2ccc3c(Nc4cccc(F)c4)ccnc3c2)cc1,-10.8
676746,O=C1CCC(C(=O)Nc2cnn(-c3ccccc3Cl)c2)N1,-7.8
354428,CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1ncco1,-7.2
1790988,O=C(/C=C/c1ccc(Cl)cc1)/C=C/c1ccc(Oc2ncnc3ccccc23)cc1,-10.7
1909841,CONC(=O)CCOc1cccc(Nc2nc(-c3ccc(Cl)cc3)cc(-c3ccc(Cl)cc3)n2)c1,-10.2
1068766,Cc1noc(C)c1S(=O)(=O)Nc1ccc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)C(=O)Nc1ccc3c(c1)OCO3)O2,-10
2013992,Cc1nn(C)c(N)c1C(=O)c1ccccc1Br,-6.8
1355495,COc1ccc(Cc2ccc(OC(F)(F)F)c(/C=C(\C#N)S(C)(=O)=O)c2)cc1OC,-8.7
584611,Cc1ccccc1C(=O)Nc1ccc2c(c1)C(=O)N(C)c1ccccc1O2,-10.3
1492030,COc1ccc(S(=O)(=O)NC(=O)Nc2ccc(Cl)cc2)cc1,-8
946851,CCCC1CCCCN1C(=O)C1CCCC(c2cccc(-n3ncc(C(=O)O)c3C3CC3)c2)C1,-9.9
806794,CC(C)c1ccccc1NC(=N)Nc1ccccc1C(C)C,-7.6
1452089,CC(=O)Nn1c(Cc2c(NC(=O)CCl)sc3c2CCCC3)nnc1SCC(=O)N/N=C/c1ccccc1,-9.1
1836511,C=C1C(=O)O[C@H]2[C@H]1[C@@H](O)[C@H](OC(=O)/C(C)=C\C)C(C)=C1C(=O)C=C(C)[C@@]12O,-9.2
1978369,CCn1cc(N(CC(C)C)C(=O)[C@H]2CCCO2)cn1,-6
1674741,O=C([O-])C1=C(S(=O)(=O)c2ccccc2)CS(=O)(=O)[C@@H]2/C(=C\c3ccccn3)C(=O)N12.[Na+],-8.9
347118,CC(C)CN1C(=O)CSC1c1cnccc1-c1ccccc1,-6.7
915851,COc1cc(F)c(C(C)C)cc1-c1cnc(N(C)C)cc1[C@@H]1C=C[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,-9
11212,C=CC(=O)Oc1ccc(CCCCC)cc1,-6.7
498138,CC(=O)Nc1nc(C)c(-c2ccc(C(C)=O)cc2)s1,-7.9
921757,O=P(O)(O)C(Nc1ccc(Oc2ccc(Cl)cc2)cc1)P(=O)(O)O,-8.6
1555507,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1OP(=O)(O)O,-8.4
1461246,COc1cccc(CNC(=O)C2CCC(=O)N(C3CC3)C2)c1OC,-7.8
1886893,NC(=O)C12CC3CC(C1)C(NC(=O)C1(CNS(=O)(=O)c4cc(Cl)cc(Cl)c4)CC1)C(C3)C2,-9.1
355419,CC(C)(Oc1cccc(N2CCCC(C(=O)N(Cc3ccc(-c4cccs4)cc3)C3CC3)C2)c1)C(=O)NS(=O)(=O)c1cccc(O)c1,-10.8
691698,C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12.Cl.Cl,-9.9
1731627,CCOc1ccc(Oc2cc(/C(=N/O)Nc3ccc(C(C)C)cc3)ccn2)cc1,-10.2
1771337,FC(F)(F)c1cccc(C#Cc2cncnc2)c1,-7.9
1052816,CCC(=O)Oc1ccc(N2C(=O)[C@H](CCCc3ccccc3)[C@H]2c2ccc(OC)cc2)cc1,-8.8
748417,CC(C)(C)c1ccc(CCC(=S)NCc2ccc(NS(C)(=O)=O)c(F)c2)cc1,-8
1160449,Cc1nccn1CC(/C(=N/OC(=O)Nc1cccc(Cl)c1)C1CCCCC1)C1CCCCC1,-8.4
1612813,Clc1cc(C2=NOCc3ccccc32)ccn1,-8.5
778921,O=C(O)c1cnn(-c2cccc3ncccc23)c1C1CC1,-7.7
234542,Cc1nc2c(OCC3CCCCC3)cccn2c1C(=O)N[C@@H]1c2ccc(F)cc2C[C@H]1C(=O)O,-10.6
259579,FC(F)(F)c1cccc(N/C(=N/C2CCCCC2)N2CCOCC2)c1,-8.5
901709,COC(=O)NN1C(=O)C(c2ccccc2)=C(c2ccc(Cl)cc2)C1=O,-8.4
1407942,CC(C)N(C)Cc1ccc(COC(=O)C(c2ccccc2)C2CCCCC2)o1,-9
822843,O=C(Nc1cccc(OCc2ccc(-c3cc(F)c(F)c(F)c3)cc2)c1)C1CCNCC1,-10
635399,CCN1CCN(C(S)=NCC2CCCO2)CC1.O=C(O)C(=O)O,-7.3
1787890,COc1ccc2c(c1)[C@@H](OCCN(C)C)c1cccnc1CC2,-7.1
1262979,CCOC(=O)c1cc(COc2cc(C(F)(F)F)nc3c(F)ccc(F)c23)on1,-9
2218172,CCN(CC)CCNC(=O)c1ccc(/C=C2\CCn3c2nc2cc(NCCCN4CCCC4)c(F)cc2c3=O)cc1,-8.4
2172699,Cc1cc(C)cc(-c2c(O)nc3cc(Cl)c(C(=O)Nc4cc(C)ns4)cc3c2OCCC2CCCCN2)c1.O=C(O)C(F)(F)F,-11.4
2224482,CC[C@H](C)[C@H](S)C(=O)N[C@@H](C)C(=O)N1c2ccccc2CC1C(=O)O,-8.1
2292165,c1ccc(C2CCN(C[C@H]3CN4O[C@H](c5ccccc5)C[C@H]4[C@@H]3c3ccccc3)CC2)cc1,-10.5
1634705,CNC(=O)c1ccc(/C=C/C(=O)NCC(=O)N(C)c2ccc(Cl)c(COc3cccc4c(N(C)C)cc(C)nc34)c2Cl)cc1.Cl.Cl,-8.5
1002514,CC(=O)N1Cc2ccccc2CC1C(=O)NCc1ccccc1F,-8
2219991,COc1ccc(C2=NN(C(=O)c3cc(Br)ccc3O)C(c3ccc(Br)cc3)C2)cc1,-9.1
875504,CCc1cc(=O)oc2c(CN3CCN(C)CC3)c(O)c(Cl)cc12,-7.7
2134214,Oc1nc2ccccc2c2nc(C(F)(F)F)nn12,-8.4
737383,CCNC(=S)SCC(=O)c1ccc(NC(C)=O)cc1,-6.9
567684,O=P([O-])([O-])C(CCCc1cccc(Oc2ccc(C(F)(F)F)cc2)c1)S(=O)(=O)[O-].[K+].[K+].[K+],-1.5
244015,NCc1cccc(C2CCN(C(=O)c3ccc(O)c(O)c3)CC2)c1,-10.7
2122967,COC(=O)C1=C(c2ccc(OCc3ccccc3)cc2)C[C@@H]2CC[C@H]1N2C(=O)NCc1ccccc1C(F)(F)F,-10.5
1442731,Cc1cccc(Oc2nc3ccccc3n3c(=O)n(CC(=O)NCc4ccc(Cl)cc4)nc23)c1C,-11.1
677037,COc1cc(OCc2ccncc2)c(C(=N)Nc2ccc(Cl)cc2)cc1OC,-8.2
41753,N[C@H](CS)CCCC(=O)O,-4.9
820963,COc1ccc(CN2C(=O)CC[C@H]2C(=N)NCc2ccccc2)cc1.Cl,-8.7
2053771,O=C(CCCOc1ccccc1)Nc1cccc(S(=O)(=O)N2CCCCC2)c1,-8.7
1872207,COc1cccc(C(=CC#N)c2ccc(OC)c(OC)c2)c1,-7.6
1294597,C=C1CC[C@@H]2[C@](C)(CNCCc3ccc(OC)cc3)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=CCOC1=O,-8.3
197347,COc1cc(C(C)=O)ccc1OCCCN1CCC(C(c2ccc(F)cc2)c2ccccn2)CC1,-9
375813,C=CC(=O)NCCC(=O)N1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NC)n3)cc2)CC1,-9.5
874967,CCCCCCCCc1ccc(OCC(=O)Cn2ccc3cc(S(=O)(=O)N(C)C)ccc32)cc1,-7.2
646073,CC(C)NC(=O)c1cccn(-c2ccc(NC(=O)c3ccc(Br)cc3)cc2)c1=O,-8.9
1849039,O=C1N/C(=N\c2nc3ccccc3s2)S/C1=C\c1ccccc1Cl,-10.4
2101289,CC(C)C1CN(C)CCN1Cc1csnn1,-5.6
323239,O=S(=O)(CCc1ccccc1)[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,-7.6
1273992,Cc1nnc2n(c1=O)N=C(c1ccc(Cl)cc1)CS2,-8
1689675,C[C@H](NC(=O)CCN1C(=O)c2nccnc2C1=O)c1nc2ccccc2n1C,-8.4
1026335,COc1ccc(-c2ccc3c(c2)COC3=O)n2nc(C3(C(=O)OC4CCCCCC4)CC3)nc12,-10.6
1147207,CSc1nc(C)c(Cc2ccccc2)c(O)n1,-7.7
218554,Clc1ccc(Sc2ncnc3c2N=C(Cc2ccccc2)c2cc(Cl)ccc2S3)cc1,-10
1299547,Cc1ccc(S(=O)(=O)c2c(C)cc(C)nc2O)c(C)c1,-7.4
1642013,C=CC(=O)Nc1cccc(-c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)n1,-9.6
269010,C#Cc1cccc(/N=C/c2cc(C(=O)OC)ccc2O)c1,-8.5
801409,COc1cc(NC(=O)N2CCc3nc(Nc4cc(Cl)cc(Cl)c4)ncc3C2)cc(OC)c1OC,-8.4
1760581,CCOP(=O)(Cc1ccc(-c2nc(OCc3ccccc3)c3cc(OC)c(OC)cc3n2)cc1)OCC,-8.7
684395,CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@H](O)CSc1ccccc1,-7.4
2338576,CNCc1cccc(-c2cccc(Oc3nc(Oc4cc(N(C)C)ccc4C(=O)O)c(F)cc3F)c2)c1,-9.8
966278,Cc1cc(C)c(NC(=O)C(C)(C)CCCCCCOc2ccc(Cl)cc2)c2c1CC(C)(C)O2,-9.2
465969,COc1ccc([C@H](NC(=O)[C@H](Cc2ccc(CN)cc2)NC(=O)[C@H](c2ccc(Cl)cc2)C(C)C)C(=O)N[C@H](C(=O)C(F)(F)F)C(C)C)cc1,-9.3
1937053,CCc1cnc(CNc2ccc(C(=O)NCc3ccco3)cc2C)o1,-8.7
375354,CCO/C(O)=C1\C(C)=NC(=S)NC1c1ccc(C)s1,-6.4
2344192,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,-8
950275,CN1C(=O)NC(c2ccc(OCCN3CCN(CC(F)(F)F)CC3)cc2)C2=C1c1ccccc1C2=O,-10.1
2162213,CC(C)c1cc(=O)c2c(O)cc(CC(=O)c3ccccc3)cc2o1,-10.1
865776,COc1cc2ncc3c(c2cc1OCc1cccs1)n(-c1ccc(C#N)cc1)c(=O)n3C,-8.9
1790341,Cc1ccc(-n2c(O)nc3c(C(N)=O)nc(C(C)C)nc32)cc1,-8.5
536035,O=C(Cn1cnc2c(nnn2Cc2ccccc2)c1=O)NCC1CCCO1,-8.4
2298841,CCOc1nn(-c2ccc(C3CC3)nn2)c(C)c1Oc1cccc(Cl)c1Cl,-8.3
2316677,CCN(CCn1cccn1)Cc1nc(-c2ccc(F)c(OC)c2)oc1C,-8.2
1950830,CC(C)(C)N(NC(=O)c1ccc2c(c1Cl)CCCO2)C(=O)c1ccc(F)cc1F,-8.7
1261230,CCOc1ccccc1N1CCN(Cc2ccccc2)CC1,-8
1747578,CCOC(=O)C[C@H]1C(=O)N(CC(=O)N[C@@H](CCCN=C(N)N)C(=O)c2nccs2)CCN1S(=O)(=O)Cc1ccccc1,-8
1470390,Cc1cc(NC(=O)C2CCCO2)n(C)n1,-6.2
1632679,O=C1C=C(O)C(Cc2cccc(CCNS(=O)(=O)c3ccc(Cl)cc3)c2)C1,-8.6
269470,CCCCC(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,-7.1
1535060,O=S(=O)(C1C[C@@H]2CC[C@H]1C2)N1CC2CCC(O)C2C1,-7.5
1357658,Cc1cc(C(=O)CN2CCN(C3CCS(=O)(=O)C3)CC2)c(C)n1CCc1ccccc1,-8
774247,Cn1ccnc1SCC(=O)Nc1ccc2c(c1)OCCO2,-7.7
2018078,COc1ccc(C(=O)/C=C/c2ccc(OCC(=N)N)cc2)cc1.Cl,-9.1
2225776,CO[C@H]1[C@H](NC(=O)CC2CCCC2)c2ccccc2C12CCNCC2,-9.2
1066309,O=C(c1ccc(COc2ccc(Br)cc2)o1)N1CCC2(CC1)OCCO2,-8.5
2254734,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)NCCC(C)(C)C)C(C)(C)CCC1,-7.8
856439,COc1ccc([C@@H]2[C@@H](O)[C@H](O)[C@@H](C)N2C)cc1OC,-7.4
1383986,COc1ccc(CC(C)C(=O)N2CCN(c3ccc(C(F)(F)F)cc3[C@@H](N)CC(C)C)CC2)cc1,-8.7
172661,CN1CCN(C(C#N)c2ccc3c(c2)OCO3)CC1,-7.2
476143,C#CC(=O)N(c1cccc(Cl)c1)C(C(=O)NCC1COC1)c1ccccc1,-7.5
338202,CC(=O)N[C@@H](C)c1ccc(O[C@@H]2CCN(c3nc(N4CCC[C@@H]4C)ncc3Cl)C2)cc1,-9
1120551,CC12CCC(=O)N1C(C(=O)Nc1cccc(F)c1)CS2,-7.7
1955196,CC(C)CC1(O)C2=NCCCN2c2ccccc21.Cl,-7.2
51363,O=C(NC1CC(F)(F)C1)[C@@H](c1ccccc1Cl)N(C(=O)[C@H](CO)Nc1ncccn1)c1cccc(F)c1,-8.7
223088,COc1cc(OC)c2c(c1)OCC1CON(C)C21,-6.3
14501,C(=N/Nc1nc(-c2ccccc2)cs1)\c1ccco1,-7.9
2241724,CN(C)c1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2,-8.3
2139777,CN(CCO)CCOCCOc1cccc2ccccc12,-7.3
767458,O=C(c1ccc(-n2cccn2)cc1)N1CCN(c2ncccc2C(F)(F)F)CC1,-8.6
1271393,CCc1ccccc1NC(=O)c1ncoc1-c1ccco1,-7.6
828318,CC(C)N1CCc2c(sc(NC(=O)CCNc3cccnc3)c2-c2nc3ccccc3s2)C1,-9.2
1066303,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1CCSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,-9.8
667326,Clc1cccc(Nc2nn3c(Cc4ccc5ncccc5c4)nnc3s2)c1,-9.8
1222777,Cc1ccc(C(=O)Nc2ccc(CN)cc2)c(O)c1.Cl,-8.3
1491813,O=C(O)Cc1cnc(C(=O)c2ccc(NC(=O)CC34CC5CC(CC(C5)C3)C4)cc2)c2ccccc12,-9.5
1275218,O=C(CSc1nnc(CNC(=O)c2ccccc2F)o1)NC1CCCCC1,-9
810344,O=C(Nc1ccc(C2CNCCO2)cc1)c1ccnc(Cl)c1,-8.6
1817622,O=C(/C=C/c1ccccc1)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCc1ccccc1,-10
1701161,CCCCNCc1ccc(-c2ccccc2)cc1,-7.6
553267,Cc1nnsc1C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,-9
1439142,CSc1ccc(C=O)cc1,-4.8
76876,COc1cc(/C=C2\S/C(=N\c3ccccc3)N(C(CCCN)C(=O)N[C@@H](CC3CNc4ccccc43)C(N)=O)C2=O)cc(OC)c1O,-8.8
2357947,CCNc1nc2sc(-c3cccc([C@H](C)NC(=O)C4CCNCC4)c3)nc2c2c1ncn2C,-9.6
2020625,O=C(O)C1=C(C(=O)Nc2ccc(NC(=O)C3=C(C(=O)O)C4C=CC3C4)cc2)C2C=CC1C2,-9.7
1816786,CCOC(=O)n1c2cc(C)ccc2c2oc(C(=O)N3CCOCC3)cc21,-9.3
806433,CCc1cccc(NC(=O)Cn2c(=O)n(CC3CCC(C(=O)NC)CC3)c(=O)c3sccc32)c1,-9.6
557574,CCN(CC)CCNC(=O)c1cc(OC(C)C)nc2ccccc12,-7.3
2231748,O=C(NC[C@H]1COc2ccccc2O1)c1ccncc1,-8.2
406628,NS(=O)(=O)c1ccc(-c2cn(-c3ccc(F)c(Cl)c3)nn2)s1,-8.6
605331,Cc1nn(Cc2ccc(F)cc2)c(C)c1NC(=O)c1cc(-c2ccc3c(c2)OCO3)on1,-10.8
1117480,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=CCOC1=O,-8.4
26892,O=C(NCCn1nc(-c2ccncc2)ccc1=O)Nc1ccccc1,-9.4
1522001,CNC1COc2ccccc2C(O)C1,-6
1664889,C=C(C(=O)Oc1ccccc1C(=O)OC)C(O)c1ccc(Br)cc1,-8
2332760,COc1ccc(N[S+]([O-])CCc2ccccc2)cc1,-7.3
1477682,Cc1cc2ncn(C)c2cc1C,-6
2275158,O=C(CN1C(=O)[C@H](Cc2ccccc2)N=C(c2ccccc2)c2ccccc21)N1CCN(c2ncccn2)CC1,-9.5
1059463,COc1cc2c(cc1Nc1ncc(Cl)c(-c3cnn4ccccc34)n1)N(C(C)=O)CC2,-10.6
844929,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)N(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CCC(N)=O)NC(=O)/C=C/c1cccnc1)C(=O)O,-8.8
288706,C[C@H](NC(=O)c1cnc(-n2cccn2)nc1O)c1ccccc1,-9
330042,CC(C(=O)NNC(=O)NC(c1ccccc1)c1ccccc1)c1cccc(Oc2ccccc2)c1,-10.7
1655903,CCCCCCCCCCCCCCNC(=O)[C@H]1CSC(c2cc(OC)c(OC)c(OC)c2)N1,-7.1
480840,CC(=O)C1=C(c2ccccc2)OC(N)=C(C#N)C1c1ccc(O)cc1,-8.7
1449975,CN(C)c1ccc(/C=C(\C(=O)c2ccc(C(=O)O)cc2)S(=O)(=O)Cc2ccc(Cl)cc2)cc1,-8.9
1906887,COc1cc(O)c2c(=O)c(OC(=O)c3cc(OC)c(OC)c(OC)c3)c(-c3ccc(OC)c(OC)c3)oc2c1,-8.9
836410,CCCC1(C)C(=O)NCCN1C(=O)CC1CCCCO1,-7
2369483,CC1(C)COC(c2ccc(Nc3ccnc4cc(Cl)ccc34)cc2)=N1,-9.5
616885,Cc1c(C(=O)NC2CC(C)(C)NC(C)(C)C2)cnn1-c1ccc(F)cc1,-8.4
1100171,O=C(NCc1ccccn1)C1CC(=O)N(C2CCCC2)C1,-7.8
1411260,O=C(O)c1cc(-n2cncn2)ccc1O,-7.1
1022514,O=C(CSc1nnnn1-c1ccccc1)N/N=c1\scc(-c2ccccc2)n1-c1ccccc1,-9.6
1734476,Cc1ccc(NC(=N)NCCO)nc1,-6.2
2015552,CCN(CC)C(=O)CN1C(=O)S/C(=C\c2ccc(OC)c(O)c2)C1=O,-7.8
1160154,O=C(CCCCCCC(=O)Nc1cc2c(Nc3ccc(N4CCCCC4)c(F)c3)ncnc2s1)NO,-9.4
8421,COc1cc2c(NC3CCN(C4CCCCC4)CC3)nc(N3CCCN(C(C)C)CC3)nc2cc1OCCCN1CCCCC1,-10.6
1531749,C/C(=N\NS(=O)(=O)c1ccc(C)cc1)c1ccc(C)o1,-8
1383263,COc1ccc(-c2nc3c(s2)CN(S(=O)(=O)c2ccc(C(C)=O)cc2)CC3)cc1,-8.7
169330,Cc1ccc(CNC(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)cc1,-8.8
2280123,COc1cc(CCC(=O)O)cc(OC)c1Oc1c(OC)cc(CCC(=O)O)cc1OC,-7.4
824024,O=C(Cn1c(=O)oc2ccccc21)c1ccccc1,-8.1
956282,OC(CN1CCN(c2ccc(/N=C/c3ccc(F)cc3)cc2)CC1)(Cn1cncn1)c1ccc(F)cc1F,-8.8
561871,COc1ccccc1OCC(=O)NNC(=O)c1cnccn1,-7.6
980749,CSc1cccc(NC(=O)CN(c2cc(C)ccc2C)S(C)(=O)=O)c1,-7.5
1121346,Cc1c(C(=O)/C(C#N)=N/Nc2ccc(Cl)cc2)oc2ccccc12,-9.5
1986428,Cc1ccccc1S(=O)(=O)N1CCN(c2ccc(C(=O)NCc3cccs3)nn2)CC1,-9.7
471068,O=c1oc2ccc3ccccc3c2cc1-c1nnc(Nc2ccc(F)cc2)s1,-11.4
1746964,O=C1CNC(C23CC4CC(CC(C4)C2)C3)CN1,-7.3
2145130,CC(=O)OCCc1cnc(Cl)nc1Cl,-5.9
1174851,Cn1c(=O)oc2cc(-c3ccc(CC(C#N)NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)c(F)c3)ccc21,-10.3
323096,Cc1ccc(C(=O)COc2ccccc2-c2ccccc2)cc1C,-9.2
2048784,Cc1csc(N2CCC[C@H](C(=O)c3ccccc3)C2)n1,-8.1
1099517,O=C(CSc1nnc(-c2ccncc2)o1)N/N=C/c1cc(Cl)cc(Cl)c1O,-8.1
584536,CCOc1ccc(C2(C#N)CCN(CC(=O)O)CC2)cc1OC1CCCC1,-8.3
2113874,CC(C)Nc1ncnc2ccc(-c3cncs3)cc12,-7.1
1067496,CNc1c(C#N)[n+]([O-])c2cc(Cl)ccc2[n+]1[O-],-6.7
2168964,COc1ccc(-n2nc(Sc3ccc(Cl)cc3)cc(CC[C@@H](C)NC(=O)[C@H]3CCNC[C@@H]3c3ccccc3F)c2=O)cc1,-10.2
1596333,O=C(CCC(=O)N1CCNCC1)CC(=O)N1CCN(C(=O)COc2ccc(OCC(=O)N3CCN(C(=O)CC(=O)CCC(=O)N4CCNCC4)CC3)cc2)CC1,-9.7
300433,CCC(C)N1CCNCC1.Cl,-4.7
9806,Cc1ccc2c(c1)c1c(c(=O)n(-c3ccccc3C)c(=O)n1Cc1ccccc1F)n2C,-10.8
848006,Cn1nc(C(=O)NCC2CCN(CCc3ccc(Cl)cc3)CC2)c2ccccc21,-9.9
232192,COc1ccc(OC)c(/C=C/C(=O)c2cc(OC)c(OC)cc2CCNC(C)=O)c1,-7.9
2084150,CC(CCc1ccc(F)cc1)C(C)c1cc(O)c2c(c1)OC(C)(C)C1=C2CN(Cc2ccccc2)CC1,-11.4
2151045,CC(C1CC1)n1cnc2c(N(C)Cc3cccc(C(F)(F)F)c3)nc(NCCN(C)C)nc21,-9
303336,CCOCn1nnc(-c2ccc(F)cc2)c1-c1ccnc(NCc2ccccc2)n1,-8.5
100428,CCC(=O)Nc1c2c(nn1-c1ccc(OC)cc1)C[S+]([O-])C2,-7.4
1289402,Cc1cc(C)c(NC(=O)COC(=O)CSc2ccc(Br)cc2C)c(C)c1,-7.8
1071366,CCOC(=O)CCCCCOc1cccc(CN(C(=O)c2ccc(-c3ccsc3)cc2)C(C)C)c1,-7.6
1646117,O=C(CN1CCCCC(NS(=O)(=O)Cc2ccccc2)C1=O)N[C@@H](CC1CCNCC1)C(=O)C(=O)NCc1ccccc1,-10.4
880245,COc1cc(OC)cc(N(CCCN2[C@@H](C)CC[C@@H]2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,-8.7
2298659,CC(C)[C@@H]1O/C(=C/C(=O)Cc2ccc(C(C)(C)C)cc2)NC1=O,-9.4
908194,N#Cc1ccc2c(c1)S(=O)(=O)N=C(NC1CCC1)N2,-8
1803284,COc1ccc(-c2cc(OCc3ccncc3)c3c(-c4cccs4)c(N)oc3c2)cc1,-9.9
10203,COC(=O)c1ccc(C(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)n2nnc3ccccc32)cc1,-10
690824,Cc1ccc(C(=O)Nc2ccc(N3CCN(S(C)(=O)=O)CC3)cc2)cc1,-8.9
157985,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCCCC3)cc(N3CCOCC3)c2)n1,-9.6
1724627,C[C@@H]1CC[C@H]2[C@@H](C)C(Nc3ccc(Br)cc3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,-9.3
1180252,Cc1nc2sccn2c1C(=O)NNC(=O)C1CCCCC1,-7.8
1533484,O=C(Nc1nc2nc(-c3ccccc3)ccn2n1)c1ccccc1,-9.8
2071000,CCn1nc(Cc2ccc(Cl)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,-10.4
14735,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3nsc(NC(=O)NCCCN4CCOCC4)c3C(N)=O)cc2)c1,-9
280017,NCc1ccc(S(=O)(=O)c2ccc3ccccc3c2)s1,-8.6
1230706,C/C(=C\C=C(C#N)C#N)c1cc(C#N)c(N)o1,-7.5
1712227,Brc1ccccc1Cn1cc(CSc2ncncc2-c2cccc3ccccc23)nn1,-11.3
2055942,Cn1c(NCCN2CCCCC2)cc(=O)n(C)c1=O,-7
1937303,CN1C2CCC1[C@@H](c1cc(Cc3ccc(F)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2,-9.3
1000979,CN1CCN(C(=O)c2sc(=S)n(-c3ccccc3)c2N)CC1,-7.8
2009405,CCS(=O)(=O)N1CCC(C(C)NC)CC1,-5.9
107001,O=C(c1nn([C@H]2CCCN(CCN3CC(F)(F)C3)C2)c2c1CS(=O)(=O)c1c(F)cccc1-2)N1CCOCC1,-10.7
1856152,COc1cccc2c(NN=Cc3cccc(F)c3)ccnc12,-8.4
439385,CCc1nc(NCCCCCO)c2nnn(Cc3ccccc3F)c2n1,-7.5
1831057,NC1C=CC(c2ccccc2)=NN1CCCC(=O)O,-7.5
1461897,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(C(=O)Nc2cccc(C(=O)O)c2)c(Cl)c1,-9.8
1933195,Cc1ccccc1CNc1noc(-c2c(F)cccc2Cl)n1,-9.2
1965095,O=C(Nc1cccc(Cc2ccccc2)c1)N1CC(N2CCOCC2)C1,-9.3
599047,C[C@H]1CN(c2ccc(C#N)c3nccnc23)C[C@@H]1C(=O)NC1CCN(C)CC1,-9.2
1362970,O=C1CCc2cc(S(=O)(=O)Nc3ccccc3Cl)ccc2N1,-8.6
1602059,O=C(NO)[C@H]1C[C@]1(Cc1ccc(OCc2cc(-c3ccccc3)nc3ccccc23)cc1)C(=O)N1CC[C@H](O)C1,-10.5
1618723,CS(=O)(=O)c1ccccc1NCC1=NCCN1,-6
1235249,COc1ccc([C@H](NC(=O)[C@H](CCCCN)NC(=O)C(F)(F)c2cccc(Cl)c2)C(=O)N[C@H](C(=O)C(F)(F)F)C(C)C)cc1.O=C(O)C(F)(F)F,-9.8
44244,COc1ccc(C(=O)Nc2nc3cc4c(cc3s2)OCCO4)c(OC)c1,-7.9
1826435,CCCCc1ccc(-c2nc(CNC3CCCC3)co2)cc1,-8.5
1102385,COc1cc2c(Nc3cnc(NC(=O)c4ccc(C)c(Br)c4)nc3)ncnc2cc1OCCCN1CCOCC1,-8.8
843835,CC(C)CCc1cn(CCn2c(=N)sc3cc(OC(F)(F)F)ccc32)nn1,-8.4
567354,O=C(Nc1ccon1)N1CCC[C@@H]1CCC1CCCCC1,-7.9
1996909,CCN1CCN(S(=O)(=O)c2ccc(Cl)c(C(=O)N(C)C(c3ccccc3)c3ccccc3)c2)CC1,-9.4
1356308,CCO/N=C/[C@H]1OC(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,-7.7
2024087,O=C(c1ccc(C2CCCO2)s1)N1CCN(c2ccccc2F)CC1,-8
1653107,COc1ccc(OC)c(CN2CCN(CC(=O)N/N=C/c3ccccc3O)CC2)c1,-9
1388166,COc1ccc(NC(=O)N(C)C[C@H]2Oc3ccc(NS(=O)(=O)c4ccc(OC)cc4)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,-10.3
