idx,smi,label
427228,Cc1ccc(-n2c(S)nnc2[C@@H]2C[C@H]2c2ccccc2)cc1,-9.3
1301716,CC1CCCN(S(=O)(=O)c2ccc(NC(=O)CN3CCN(C)CC3)cc2)C1.Cl,-9.9
571020,CC(Nc1nccc(-n2cnc3ccccc32)n1)C1CN(C(=O)Nc2cccc3ccccc23)CCN1Cc1ccccc1,-9.8
1278082,CCOc1cc(/C=C2/C(=N)N3C=CSC3=NC2=O)ccc1OCCCOc1ccccc1C,-10.1
1442061,COC(=O)C[C@H](CN1CCCC1)NC(=O)CC1CC(c2ccc(C(=N)N)cc2)=NO1,-8.6
86540,Nc1cnc(-c2ccc(-c3ccccc3NS(N)(=O)=O)cc2F)cn1,-10.4
54610,CCOc1ccc(CN(C)c2cc(-c3ccccc3)c3ccccc3n2)cc1OC,-11.1
928553,CCC1(CC)NC(=O)N(CC(=O)N(Cc2cccnc2)C(C)C)C1=O,-6.4
945521,CN(C)CCCOc1c(Br)cc(/C=C/C(=O)N(C)CCCOc2c(Br)cc(CCN(C)C)cc2Br)cc1Br,-6
2032376,CCNC(=O)CN1CCSC2(CCCCC2)C1,-6.3
2323314,Cn1c(=O)c(-c2cccs2)nc2cnc(Oc3ccccc3)nc21,-9.7
47304,N#Cc1nc(C(=O)NC2(CC(=O)O)CCCCC2)c(O)c2ccc(Oc3ccccc3)cc12,-10.9
1700134,O=C(O)C(F)(F)F.O=C(c1cccnc1)N1CCOC2(COCCN(c3cncnc3)C2)C1,-6
749178,COc1cc(/C=C/c2nc(N(C)c3ccccc3)c3sccc3n2)cc(OC)c1OC,-7.7
2031073,Cn1c(=O)c2c(ncn2CC(=O)N2Cc3cnnn3Cc3ccccc32)n(C)c1=O,-6.9
259151,CNCc1csc(/C=N/Nc2ncnc3sc(C(C)C(C)C)cc23)n1,-9.3
2373891,CCOc1ccc(/C=N/c2ccc(/C=C/c3ccnc4ccccc34)cc2)cc1OCC,-9.2
2152241,COCCN1CCCC(Oc2ccc3cc(NC(=O)c4ccc(OC)c(-c5cccc(OC)c5)c4)c(=O)oc3c2C)C1,-8.1
280500,CN(C)S(=O)(=O)c1cccc(C(=O)OCC(=O)Nc2ccc3c(c2)OCCO3)c1,-10
2039097,O=c1c2ccccc2nc(-c2cccc(F)c2)n1Cc1ccc(Cl)cc1,-9.9
488652,COc1cc(CCN)cc(O)c1OC,-6.7
1171680,C[C@@H]1C2Cc3ccc(O)cc3C1(c1ccccc1)CCN2CC(=O)O,-9.1
642650,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(CCO)CC5)cc4)c3)c(OCCO)cc21,-8.6
1939756,COC(=O)/C(=C/c1cccc(OC)c1)c1cc(OC)c(OC)c(OC)c1,-7.5
1884030,CC(=O)N(C[C@@H]1OC(c2ccccc2Cl)=NN1C(C)=O)c1ccc(Cl)cc1C,-8.4
2013120,CS(=O)(=O)NCCCCCNc1nc(-c2ccn(S(=O)(=O)c3ccccc3)c2)cs1,-8.4
1683503,COc1cccc(CN(C(=O)/C=C/c2ccc3c(c2)OCO3)C(Cc2ccc(O)cc2)C(=O)O)c1,-10.4
2168413,CC(C)(C)OC(=O)N1CCC[C@H]1COCCCCCCCC/C=C/c1ccc(Oc2ccccc2)cc1,-9
794320,COc1ccccc1N=C1C(=O)Nc2ccccc21,-8
1239340,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccccc1F,-8.5
33811,CC(C)Cn1c(N)c(C(=O)COC(=O)C2CCCCC2)c(=O)n(C)c1=O,-8.6
674845,CO[C@@H]1[C@H](NC(=O)OC(C)(C)C)C(=O)N1Cc1ccccc1,-8.2
1422609,CC(C)=C/C=C\c1cccc(C(F)(F)P(=O)(O)O)c1.N.N,-9.9
2287741,CCOC(=O)[C@H]1[C@H]([C@@H]2O[C@@H]3OC(C)(C)O[C@@H]3[C@H]2OCc2ccccc2)[C@@H](C(=O)O)N[C@H]1c1cc(Cl)ccc1Cl,-4.8
587672,CCc1c(-c2cccc(O)c2)c2ccc3cccc1n32,-9.7
1099917,O=C(c1cccc(-c2cc(O)c(F)c(F)c2)c1)N1CCC[C@@]2(CCNC2)C1,-12.4
1795691,O=C(CCNS(=O)(=O)c1cccs1)N1CCCCCC1,-8.4
1392628,Fc1ccc(COc2nc(OCc3ccc(F)cc3)nc(OCc3ccc(F)cc3)n2)cc1,-10.7
724541,CNC[C@H](O)CCN1c2ccccc2N(c2ccc(F)cc2)S1(=O)=O,-8.7
59593,O=C1C(=O)N(CCn2cc(CN3C(=O)C(=O)c4cc(Cl)ccc43)nn2)c2ccccc21,-10.7
1257622,CCCCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,-7.8
54527,CC(C)(C)c1ccc(OCCCOc2ccc3c(c2)O[C@@](C)(C(=O)O)CC3)c(Cl)c1,-10.4
914785,CCOC(=O)c1c(C)oc2c1c(C(c1ccccc1)N1CCOCC1)c(O)c1ccccc12,-3.5
1259592,Fc1cccc(-c2nc(CNC3CCc4ccccc43)co2)c1,-10.5
499156,CN1C=CC=C/C1=C1\SC(=S)N(C2CCCCC2)C1=O,-8.4
704656,COc1cccc2c1CC[C@]2(N)C(=O)NC1CCCC1,-8.4
112441,O=C(COc1cccc(NC2CCOCC2)c1)NCC(O)CN1CCc2ccccc2C1,-11
1512294,COC(=O)C(CCSC)NC(=O)CNC(=O)C1CCCCC1,-7.3
546488,C=CCNc1cc(/C=C/C(=O)NO)ccc1SCCN(CC)CC,-7.9
1969779,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCN4CCN(C)CC4)cc3C)ncc2Cl)c1,-9.3
1174258,CCOC(=O)c1ccc2c(c1)nc(SCC(=O)N1CCCCC1)n2CC,-8.7
1715703,COc1cc(NC(=O)c2ccc(C(F)(F)F)nc2Nc2ccc(Cl)cc2C)cc(OC)c1OC,-8.8
2104067,Cc1cccc(NC(=O)N[C@@H]2C[C@H](c3ccccc3)C[C@H](c3ccc(F)cc3)N(CC(=O)NC(C)(C)C)C2=O)c1,-5.6
630635,CN(CCC#N)Cc1coc(-c2ccc(F)cc2)n1,-8.5
2239107,C=CCCON(C(=O)OC(C)(C)C)C(C)(C)C,-5.7
2149190,C[C@H]1CC[C@H](C(=O)O)N[C@@H]1c1ccc(C#Cc2ccccc2)cc1,-9.4
502223,COc1ccc2c(Nc3c(Cl)cncc3Cl)ccnc2c1OC1CCCC1,-8
1826956,COc1cccc(Cn2cc(-c3cccc(C(F)(F)F)c3)nn2)c1,-10.7
1468801,COCCn1nnnc1CN1CCC(Cc2ccccc2)CC1.Cl,-9.5
2006950,O=C(NCC1(O)CC1)c1cc(NC(=O)c2cc(-c3ncccc3F)c(Cl)cc2Cl)n(-c2ccccc2)n1,-11.1
652111,Cc1nc(C)c(C(=O)N(C)c2ccc3c(c2)OCO3)o1,-7.3
226211,N#Cc1cccc(C2=Nc3cc(N4CCS(=O)(=O)CC4)c(C#Cc4ccccc4)cc3NC(=O)C2)c1,-2.7
1073389,Fc1cc(Cl)ccc1CNCCc1cnccn1,-8.1
1252254,COc1ccc(NC(=O)CSc2nnc(-c3ccc(C)cc3)o2)cc1,-9.6
1676096,CC(C)Nc1cc(N)nc(-c2ccccn2)n1,-8.9
441888,Cc1nn(-c2c(Cl)cc(Cl)cc2Cl)c(=O)c2ccccc12,-8.2
9006,CC(=O)c1ccc(OCc2ccccc2)c(C)c1O,-8.9
1909145,CC(C)(CN[C@H]1CCN(c2ccc(Cl)c(F)c2)C1)S(C)(=O)=O,-8.5
1807801,CCCC(=O)N1CCC(OC(=O)c2nccc3ccccc23)CC1,-9.2
651715,CC[C@H](CO)Nc1nc(Nc2ccc(S(=O)(=O)Nc3nc(C)cc(C)n3)cc2)c2ncn(C(C)C)c2n1,-9.7
882314,CC1=C(c2ncnn2C2CCC2)[C@@H](c2ccc(Cl)c(Cl)c2)n2nc(C)cc2N1,-8
1734429,COc1cc(C2C(C#N)=C(N)Oc3c2ccc2ccccc32)cc(OC)c1OC(C)C,-6.7
2091196,CC[C@@](O)(C(=O)OCC1=CCN2CC[C@@H](O)[C@@H]12)c1ccccc1,-8.5
2149373,CC1=CC2Cc3nc4oc(C5CC5)nc4c(N)c3C(C1)C2,-9.1
276181,C=CCc1cccc(/C=N/NC(=O)CN2CCN(C(=O)c3ccc(F)cc3)CC2)c1O,-10.3
800483,CCc1ccc(-c2nc(C[S+]([O-])CC(=O)NCCc3ccccc3)c(C)o2)cc1,-10
1866789,CCS(=O)(=O)N1CCN(CC(=O)NC2CCCCC2)CC1.Cl,-7.9
577803,Cc1ccc(C[C@H](C)Nc2ccnc3c2cnn3C)s1,-8.9
898696,CNC(=O)/C(=N/OC)c1ccccc1COc1cc(C)cc(C)c1,-8
354680,O=C(Cc1cccc(O)c1)N1CCC2(CCCC2)C1,-9.4
945659,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@@H]1O[C@H](n2ccc3c(N)ncnc32)[C@@H](O)[C@H]1O,-9.6
1286470,Cl.Clc1cccc(Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)c1,-9
993057,CC(CC#CC(O)(C(F)(F)F)C(F)(F)F)C[C@H](C)[C@@]1(C)CC[C@@H](/C=C/C=C2C[C@@H](O)C[C@H](O)C2)C1(C)C,-11.8
618180,CS(=O)(=O)NCc1cnn(-c2ccccc2)c1,-7.8
1141230,COCC1CN(C(=O)C(C)NC(=O)CC2CCCCC2)CC(C)O1,-8.4
1477548,CCNc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(C)c2n1,-9.4
519794,O=C1c2ccc(-c3ccccc3F)cc2CCN1CCN1CCCC1,-10.4
1730867,Cc1cccc(N2CCN(CC(O)COc3ccccc3)CC2)c1,-9.7
953641,COc1ccc2cc([C@H](C)C(=O)N[C@H](Cn3cncn3)c3ccccc3)ccc2c1,-9.9
1465331,Cn1ccnc1CN1CCO[C@H](C(=O)NCCc2cccnc2)C1,-8.7
676702,O=C(Nc1ccc(F)c(F)c1)Nc1ccc(F)c(F)c1,-9.8
250355,N#CC1(C#N)C(=O)c2ccncc2C1=O,-6.6
576733,CCn1c2ccccc2c2nnc(SCC(=O)NC3CCS(=O)(=O)C3)nc21,-8.9
1653716,CS(=O)(=O)c1ccc(-c2cc(CO)nn2Cc2ccccc2)cc1,-9.4
1140944,CC(c1cc(C(=O)N(C)CCO)cc2c(=O)cc(N3CCOCC3)oc12)N(C)c1cc(F)cc(F)c1,-9.4
331872,COc1ccc(CN(Cc2cccnc2)S(=O)(=O)c2ccc(-n3cnnn3)c(OC)c2)cc1,-8.7
329151,CC(C)n1cc(C(=O)c2cncc(NC(=O)c3noc4c3CCCC4)c2)c2cncnc21,-10
2291148,CCOc1ccc(N/C(CSC(=S)N(CC)CC)=N/c2ccc(C)cc2)cc1,-7.7
1728612,O=C1c2ccccc2N[C@H](c2ccc(Cl)cc2Cl)N1c1ccc2ccccc2c1,-10.8
2241783,CCOc1ccc(OCC2c3ccc(OC(C)C)cc3CCN2C(=O)c2ccc(Cl)c(Cl)c2)cc1,-5.4
626092,COC(=O)CCN(C)Cc1cc(Br)cs1,-6.4
1379092,O=C(COc1cccc(Cl)c1)N1CCCN(c2ccc3nncn3n2)CC1,-6.8
914161,O=C(c1ccc(Cl)cc1F)N1CCC(Cn2cc(CO)nn2)CC1,-9.3
685536,Cc1cccc(Cl)c1NC(=O)[C@H](C)N1Cc2cnn(C)c2CC(C)(C)C1,-7.8
951697,COc1ccc(C2C(C#N)=C(N)Oc3c2ccc2ccccc32)cc1Br,-6.5
1075914,Cc1ccc(NC2CCN(C(=O)c3ccc(Cl)cc3)c3ccccc32)cc1,-9.4
82016,CCc1nnnn1-c1ccc(OC)c(CN[C@H]2CCCN[C@H]2c2ccccc2)c1,-8.9
345466,NCCNC(=O)[C@@H](Cc1ccccc1)NC(=O)CN1C(=O)CCS(=O)(=O)c2ccccc21,-8.6
1439279,COc1ccc(OC)c(CN2CCC3(CC2)CC3C(=O)NCCc2ccccc2OC)c1,-9
2039485,NCc1cc(Oc2cccc(C(=O)N3C[C@H](O)[C@@H](F)C3)c2)ncn1,-10.2
1423266,Cc1cccc(-n2nc(-c3ccccc3)c3c(=O)n(C)c4ccccc4c32)c1,-10.8
954518,CC(Nc1nccc(-n2cnc3ccccc32)n1)C1CCCN(C(=O)Cc2ccccc2)C1,-10.4
1442339,O=C1CN(C(=O)c2ccc(Cl)c(S(=O)(=O)N3CCc4ccccc43)c2)c2ccccc2N1,-9.9
394200,CC(=O)Oc1c(I)cc(I)cc1C(=O)Nc1ccc(Br)cc1,-8.5
1801242,CCOc1cccc2c1OCC(C(=O)NS(=O)(=O)c1ccc(C)s1)=C2,-8.9
1738873,CCOc1ccc(CCNC(=O)c2c(C)noc2C)cc1OCC,-9
1908885,COc1ccc(CN2CC[C@H](NC(C)=O)[C@@H](O)CC2)c(OC)c1,-9.5
2066583,O=S1(=O)CC(N2CC=CC2)CN1Cc1ccccc1,-7.7
1611248,CS(=O)(=O)c1ccc(Cc2cc(C3CCN(C(=O)c4ccc5c(c4)OCO5)CC3)nc(N)n2)cc1,-10.2
329197,CC1CCCC(C)N1/N=C/c1cc(Br)c(O)c(Br)c1,-8.2
1252527,Cc1ccc(-c2nc(-c3ccncc3)nn2C)s1,-8.4
2290449,Cc1c(OCc2ccccc2)c(=O)ccn1CCCCCCNc1ccnc2cc(Cl)ccc12,-9.1
1525543,COc1cc2c(cc1OC)CN(CCc1ccc(-c3ccc(F)cc3)cc1)CC2,-9.8
2239127,CCCCCCCCCCCCCCCCOc1ccc(/C=C/C(=O)OCCCl)cc1,-7.2
442666,COc1ccc2nc(C)cc(NN)c2c1,-7.7
533086,OC[C@@H](O)c1cccc(-c2ccc3c(c2)CN(CC2CC2)CCN3c2ccc(C(F)(F)F)cc2)n1,-9.7
37542,CCCNCCCc1ccc(F)cc1,-7.1
2088094,CCN(C(=O)Cc1ccc2c(c1)CCCO2)c1cccnc1C,-8.5
1236407,CSc1nsc(SCC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)n1,-9.7
860179,COc1cc(F)ccc1Nc1ncnc2sc(C(=O)NC3CCCCC3)c(C)c12,-9.9
1435561,CCN1CCN(c2ccc(S(=O)(=O)N3CCCCC3)cc2NC(=O)C(C)Oc2ccc(F)cc2)CC1,-8.3
2251439,COc1cc(CNc2ccc(C(=N)N)cc2)c(NS(C)(=O)=O)cc1OCc1ccccc1,-8.9
1655424,CCCCNc1c2ccccc2nc2ccccc12,-8.3
1417422,Cc1oc(C(=O)O)cc1COc1ccc(Oc2ccccc2)cc1,-9.9
1911830,CC/C=C/C/C=C/C/C=C/C/C=C/CCSCCCC(=O)O,-7.8
253098,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CCOC(N)=N1,-11.2
1284786,CCOC(=O)c1nnn(-c2nonc2N)c1COc1ccc(F)cc1,-8
91741,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC1(C)CCc2cccc(O)c2O1,-10.7
1612012,Cc1cc(NC(CC(C)C)c2ccc(C(=O)NCCC(=O)O)cc2)nc2cc(F)ccc12,-10
1676627,COc1c(C2CCN(CCN3CCC(CNC(=O)c4ccc(-c5ccc(C#N)cc5)cc4)CC3)CC2)ccc2c1CCCC2,-8.3
1476041,CCCCCN1Cc2cc(OC)ccc2CC(C)C1=O,-7.4
681916,Cc1cc(C(C)Nc2cccc(Cl)c2)c2oc(N3CCOCC3)nc(=O)c2c1,-9.5
1080356,O=C(O)Cn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,-10.8
2171487,CC(C(=O)O)c1ccc2c(c1)C(O)Cc1ccccc1O2,-9.8
2171923,COc1ccc(S(=O)(=O)N2CCC(C(=O)Nc3cc(Cl)ccc3N3CCOCC3)CC2)cc1OC,-8.3
866098,Cc1coc2cc3oc(=O)c(CCC(=O)N[C@@H](CCCNC(N)=O)C(=O)O)c(C)c3cc12,-11.1
2043164,C[C@H]1Cc2c(Cl)cc(C(=O)N[C@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-11.7
1854215,CN(C)c1ccc2c(c1)N(S(C)(=O)=O)CC2CCl,-6.8
607424,CN1C(=O)CC(C)(CCc2ccccc2)N=C1N,-8.6
337811,Cc1ccc(Nc2nc(CC(C)NC3CC(C)(C)NC(C)(C)C3)ns2)cc1Cl,-9.3
237411,CCCC#Cc1cc(-c2nn(-c3nc(C(=O)O)cs3)c(CC3CC3)c2Cc2ccc(S(N)(=O)=O)c(F)c2)ccc1F,-5.4
828351,COc1ccc(NC(=O)CC2(N3Cc4ccccc4C3=O)CCN(C(C)=O)CC2)cc1Cl,-9.3
2143803,CCN(C(=O)CCc1nc(-c2ccccc2F)no1)c1cc(OC)ccc1OC,-10.4
104676,CCOc1cccc(C(=O)Nc2cc(C)c(O)c(-c3nc4ncccc4o3)c2)c1,-10.5
1174058,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,-11.2
909639,C/C(NC(=O)c1ccco1)=C1/C(=O)C[C@@H]2[C@H]1C2(C)C,-8.2
2281595,FC(F)(F)c1cccc(Nc2ccc(Oc3ccccc3)cc2)c1,-10.8
1766570,Cc1cc(CC(=O)NC2CCCCC2C(N)=O)no1,-7.6
2266324,O=S(=O)(Nc1sccc1-c1nc2ccccc2s1)c1ccc(-c2cnco2)cc1,-9.7
1304986,S=C(NCCCNCc1cc(Br)cc(Br)c1)Nc1ccc(Br)cc1,-9.3
1082260,CNc1nc(C)c(S(=O)(=O)N2Cc3cc4c(cc3C[C@H]2C(=O)N[C@@H](Cc2ccc(-c3ccc(C#N)cc3)cc2)C(=O)O)OC[C@H](c2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)O4)s1,11.3
1358631,Cc1ncsc1CNC(=O)NCCOc1ccc(Cl)cn1,-8
2360344,CC(C)CCC(=O)N[C@H](C)C(=O)N1CCN(CCCOc2ccc(-c3noc(CC4CCCC4)n3)c(F)c2)CC1,-8.9
1604363,O=C(c1nn(-c2cccnc2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,-9
725114,COC(=O)CN1C(=O)C2(OCCCO2)c2cc(Br)ccc21,-7.7
497616,CCn1c(=O)n(CC)c2cc(S(=O)(=O)Nc3c(C)cccc3C)ccc21,-8.9
2177666,O=C1CSC(=S)N1N=Cc1cccc2ccccc12,-9.4
859046,CCn1c(SCC(=O)O)nc2sc3c(c2c1=O)CCCC3,-8.1
2198520,C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2O[C@@H]1CN(C)Cc1ccc(-c2ccccc2)cc1,-7
1953559,CC(C)CCCN1C(=N)NC[C@@H]1CCCCN1C[C@@H](CC2CCCCC2)N(CC2CCC(C(C)(C)C)CC2)C1=N,-9.2
1156587,COc1cc2c(cc1OC)C(c1ccc(N)cc1)NCC2,-7
1942914,COc1cc(O)c(C(CCN2CCN(c3ccccc3)CC2)c2ccc3c(c2)OCO3)c(OC)c1,-9.1
1393157,CCCCCCN(C)C(=O)C(NC(C)=O)[C@H]1CC(C(=O)O)C[C@@H]1N=C(N)N,-7.6
1064386,O=C(c1ccoc1)N1CC[C@@H]2O[C@@H](COCC3CCOCC3)CC[C@@H]21,-8.6
729492,CCCCS(=O)(=O)Oc1ccc(/C=C/C(=O)Nc2ccc(Cl)cc2)cc1OC,-9.4
2031774,CC(C)Cc1ccc(CN2C[C@@H](CN(C)C)[C@@H](CO)C2)s1,-8.3
1625529,Nc1nn(Cc2cn(CC(=O)Nc3ccccc3)nn2)c2nc(-c3ccccc3)cc(C(F)(F)F)c12,-10.6
1091879,CCOC(=O)C(CNC(C)=O)c1cn(C(=O)OCC)c2ccc(OC)cc12,-6.9
319755,COCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)CCO4)CC2)ccc1I,-9.5
1788247,C=C(C)CCN(C1=NCCN1)c1c(Br)cccc1Br,-6.7
1115102,CCn1c(CNc2ccccc2)nnc1SCC(=O)Nc1ccc(C#N)cc1,-9
1537885,O=C(O)CCC1(CCC(=O)O)c2ccccc2-c2ccccc21,-9.8
1376398,COC(=O)c1ccc(NC(=O)Cn2c(=O)n(Cc3ccc(F)cc3)c(=O)c3nn(C)cc32)cc1,-8.5
2285119,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,-9.4
1385413,COC1=CC(=O)N(C(=O)CC[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1C,-8.4
936459,Cc1ccsc1-c1cc2nc(NCCOc3ccccc3Cl)n(C)c(=O)c2s1,-9.9
2035640,CCn1nc(C)c(CN(CCCOC)Cc2ccccn2)c1C.O=C(O)CC(O)(CC(=O)O)C(=O)O,-5.8
2232892,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCN(C(=O)C4CCCC4)CC3)c2)c1)C1CC1,-10.3
1088689,COCC(=O)N(Cc1csc(COc2ccc(Cl)cc2)n1)C1CC1,-8
305292,Cn1c(=O)n(CC(C)(C)C)c2ccc(C3=CCC(NC(=O)C4CCCO4)CC3)nc21,-8.5
439765,COc1ccc(OC)c(NC(=O)c2cc(C)nc3onc(-c4ccc(F)cc4)c23)c1,-8.2
2053098,O=C(O)C(F)(F)F.O=C([C@H]1C[C@@H]2CCN(C3CCOCC3)C[C@H]2O1)N1CCCC1,-11
725685,Nc1nc(=O)n(C2COC(CO)S2)cc1F,-6.9
759266,CC(=O)c1cccc(N2CCOCC2)c1,-8
564392,CCCCN(CC)CCCNC(=O)c1sc2nc3n(c(=O)c2c1C)CCCCC3,-9.7
1348793,S=c1ssc(S)c1-c1ccccc1,-5.9
1124833,O=C(NC1CCS(=O)(=O)CC1)c1cccnc1OCc1ccccc1F,-9.1
1541507,Cc1cc(N)nc(C)c1CNC(=O)c1cn(Cc2ccccc2)c2ccccc12,-11
1684728,O=C(NCc1cncc2c1CCN(CC1CCOC1)C2)c1ccno1,-9.5
2331776,O=C(CCCN1C(=O)CCC1=O)Nc1ccc(Cl)c(C(F)(F)F)c1,-9.7
84753,O=C(Nc1ccc(SC(F)(F)F)c(F)c1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,-11.7
871169,CCOC(=O)CC(=O)c1ccc(-n2c(C)nc3cnccc32)cc1,-9.2
1174485,COc1ccccc1CCN1CCCC(CN(C)C(=O)CCC(=O)N(C)C)C1,-8.4
370297,COc1ccc(C(=O)/C=C(\O)C(F)(F)C(F)(F)F)cn1,-8.7
1247847,Cc1cc(C)c(S(=O)(=O)Cc2ccc(Cl)cc2)c(O)n1,-9.1
1171599,C[C@@](O)(C(=O)NCc1cccc(CC(=O)Nc2nnc(CCCCc3ccc(NC(=O)Cc4ccccc4)nn3)s2)c1)C(F)(F)F,-8.9
2250111,CCCCCCCCCCCCCC=C(C(=O)OCC)C(=O)OCC,-7.4
428111,NS(=O)(=O)c1cccc(-c2ccc(C(=O)c3c(F)ccc(O)c3F)s2)c1,-11.1
142125,O=C(O)CNC(=O)c1c(O)cc(C2CCCCC2)c2ncnn12,-9.4
2276222,CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1,-4.5
923787,O=C(COc1ccc(F)cc1)Nc1ccc2nc(SCC(=O)N3CCCC3)sc2c1,-9.9
1507657,O=C(c1cc2ccccc2o1)N1CCc2cc3nccc(N4CCN5CCC[C@H]5C4)c3cc21,0
41621,CCOc1ncc(C#Cc2cccc(C)c2)cn1,-8.5
1411681,CCc1noc(CNc2nc(-c3cccnc3)nc3c2CCNCC3)n1,-8.9
441661,Cc1ccc(-c2nc3ccccc3o2)cc1NC(=S)NC(=O)/C=C/c1ccco1,-10.4
951098,COc1ccccc1OCCNC(=O)c1ccccc1C,-9.2
944047,CCOc1ccc(-c2cccc(COc3ccc(OCC(=O)O)c(F)c3)c2)cc1,-10.8
2155331,Nc1nc(COC(=O)c2ccc(Br)cc2)cs1,-8.3
1818607,CCOc1ccc2nc(NC(=O)CN3C(=O)NC4(CCCC4)C3=O)sc2c1,-10
137580,Cc1ccc(C)c(S(=O)(=O)O)c1,-7.1
143793,CCOc1ccc(C(=O)NC[C@H](CO)NC(=O)c2cn(-c3ccccc3)nc2C(F)(F)F)cc1,-9.6
1570883,COC(=O)C(=C(/C)c1cc(OC)cc(OC)c1)/C(=C\c1ccccc1)C(=O)O,-7.2
2086212,N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,-10.6
2292869,CCN(CC)CCCNc1nc2ccccc2nc1-c1nc2cc(C)ccc2o1,-9.4
2258641,CC(Oc1cccc(Cl)c1)C(=O)N(C[C@H]1CCCN1)c1ccc(Cl)cc1,-8.8
827773,COc1ccc(/C=C2\SC(=N)N(c3ccc(F)cc3)C2=O)cc1,-9.2
953307,CN1CCN(C2Cc3ccccc3Sc3ccc(CNC(=O)C(C)(C)C)cc32)CC1,-8.7
791409,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2N2CCOCC2)cc1,-8.7
558462,Cc1onc(-c2ccccc2)c1COc1ccc(C(=O)N[C@H]2CCC[C@@H]2O)cn1,-11.3
926145,COc1cc2sc(NC(=O)c3ccccc3Cn3cncn3)nc2cc1Cl,-9.3
1034846,O=C(NCCN1CCCC1)c1cc2c(s1)CCN2c1ncccn1,-8.9
188083,O=C(c1cccs1)N1CCCc2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc21,-8.7
1105478,O=c1nc(Nc2ccc(-c3ccncc3)cc2)c2cccnc2n1O,-10.5
490048,CCN(CC)S(=O)(=O)c1ccc(N2CCOCC2)c(NC(=O)c2ccco2)c1,-8.4
1454587,COc1cccc(CC(C)(C)NC(=O)CN(C)C)c1,-8.1
1664317,COC(=O)[C@@H]1C[C@H]2CC[C@H](O)C[C@H]2N1Cc1c(F)cccc1Cl,-7.1
1403201,Cc1ncsc1C(=O)Nc1ccc(=O)n(Cc2ccc(Cl)c(Cl)c2)c1,-8.8
1618317,COC[C@@H]1CN(C(=O)c2ccncc2)C[C@H]1c1ccncc1,-8.6
1041424,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)OCC(=O)N1CCN(c2ccc(OC)cc2)CC1,-8.5
2035648,O=C(NC[C@@H]1CCC(F)(F)CN1C(=O)c1ccccc1-c1ccccc1)c1cccc2cccnc12,-9.6
1857629,COc1ccccc1N(C)S(=O)(=O)c1ccc(C)c(C(=O)Nc2nccs2)c1,-8.8
678489,N#Cc1cccc(N2CC(c3ccc(F)cc3)OC2=O)c1,-8.4
241542,CCCCCCCCc1ccc2c(c1)CC[C@H](C(N)(CO)CO)C2,-9.5
1790598,COc1ccc(Cn2cncn2)c(N2CCN(C(=O)[C@@H](Cc3ccc(Cl)cc3)NC(=O)[C@H]3Cc4ccccc4CN3)CC2)c1,-7.3
300288,COc1nc(N)c(NC(C)=O)c(=O)n1C,-6.7
1286822,O=S(=O)(NN=C1CCCCC1)c1ccccc1,-8.5
2243304,O=C1NCc2cc(Nc3ccc(F)cc3F)ccc2N1c1c(Cl)cccc1Cl,-9.6
5403,Cc1nc(-c2ccccc2)n(CCc2ccccc2)c1-c1cccc(/C=C/C(=O)NO)c1,-11.3
