idx,smi,label
2540,CN1CCC(Oc2ccc(Nc3ncc4cccc(-c5cccc(NC(=O)C=C)c5)c4n3)cc2)C(F)C1,1
2541,CN1CCN(CC1)c1ccc(Nc2ncc3cccc(-c4cccc(NC(=O)C=C)c4)c3n2)cc1C(N)=O,1
2542,CN1CCN(C(=O)C1)c1ccc(Nc2ncc3cccc(-c4cccc(NC(=O)C=C)c4)c3n2)cc1,1
2543,COCCOc1ccc(Nc2ncc3cccc(-c4cccc(NC(=O)C=C)c4)c3n2)cc1,1
2544,OCCOc1ccc(Nc2ncc3cccc(-c4cccc(NC(=O)C=C)c4)c3n2)cc1,1
2545,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC1CN(C1)C(=O)C=C,1
2546,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC1CN(C1)C(=O)C=C,1
2547,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC1CCN(CC1)C(=O)C=C,1
2548,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC1CCN(CC1)C(=O)C=C,1
2549,Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC4CN(C4)C(=O)C=C)cc23)cc1Cl,1
2550,Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC4CN(C4)C(=O)C=C)cc23)cc1Cl,1
2551,Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC4CCN(CC4)C(=O)C=C)cc23)cc1Cl,1
2552,Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC4CCN(CC4)C(=O)C=C)cc23)cc1Cl,1
2553,Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC4CCN(C4)C(=O)C=C)cc23)cc1Cl,1
2554,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC1CCN(CC1)C(=O)C=C,1
2555,COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC1CCN(CC1)C(=O)C=C,1
2556,COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC1CCN(CC1)C(=O)C=C,1
2557,COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC1CCN(CC1)C(=O)C=C,1
2558,COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC1CN(C1)C(=O)C=C,1
2559,COc1cc2ncnc(Nc3cccc(c3)C(C)=O)c2cc1NC1CCN(CC1)C(=O)C=C,1
2560,COc1cc2ncnc(Nc3cccc(c3)C(C)=O)c2cc1NC1CN(C1)C(=O)C=C,1
2561,COc1cc2ncnc(Nc3cccc(c3)C(C)=O)c2cc1NC1CN(C1)C(=O)C=C,1
2562,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC1CN(C1)C(=O)C=C,1
2563,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC1CCN(CC1)C(=O)C=C,1
2564,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC1CCN(CC1)C(=O)C=C,1
2565,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC1CN(C1)C(=O)C=C,1
2566,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC1CCN(CC1)C(=O)C=C,1
2567,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC1CCN(CC1)C(=O)C=C,1
2568,Fc1ccc(Nc2ncnc3cc(OCCN4CCOCC4)c(NC4CN(C4)C(=O)C=C)cc23)cc1Cl,1
2569,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1SC1CN(C1)C(=O)C=C,1
2570,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1SC1CN(C1)C(=O)C=C,1
2571,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1SC1CCN(C1)C(=O)C=C,1
2572,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1SC1CCN(CC1)C(=O)C=C,1
2573,Fc1ccc(Nc2ncnc3ccc(NC4CCN(CC4)C(=O)C=C)cc23)cc1Cl,1
2574,COc1ccc(cc1)N(C)c1nc(C)nc2oc(C)cc12,1
2575,COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)c(OC)c1,1
2576,COc1ccc(cc1OC)N(C)c1nc(C)nc2oc(C)cc12,1
2577,COc1cc(cc(OC)c1OC)N(C)c1nc(C)nc2oc(C)cc12,1
2578,CN(c1ccc2OCOc2c1)c1nc(C)nc2oc(C)cc12,1
2579,CN(c1ccc2CCOc2c1)c1nc(C)nc2oc(C)cc12,1
2580,CN(c1ccc2ccoc2c1)c1nc(C)nc2oc(C)cc12,1
2581,COc1ccc2NC(Cc2c1)N(C)c1nc(C)nc2oc(C)cc12,1
2582,COc1ccc2n(ccc2c1)-c1nc(C)nc2oc(C)cc12,1
2583,COc1ccc2N(CCCc2c1)c1nc(C)nc2oc(C)cc12,1
2584,CC(C)Oc1ccc(cc1)N(C)c1nc(C)nc2oc(C)cc12,1
2585,CCOc1ccc(cc1)N(C)c1nc(C)nc2oc(C)cc12,1
2586,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,1
2587,COCCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,1
2588,COC[C@@H](C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,1
2589,COC[C@H](C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,1
2590,CCOCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,1
2591,CCCOCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,1
2592,CC(C)OCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,1
2593,CCOCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CN(C)C,1
2594,CCOCCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,1
2595,CCOCCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,1
2596,CCOCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C/Cl,1
2597,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,1
2598,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1
2599,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,1
2600,CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,1
2601,Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl,1
2602,CN1CCC2(CC(COc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc3NC(=O)C=C)CO2)CC1,1
2603,CN1CCC2(CCC(COc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc3NC(=O)C=C)O2)CC1,1
2604,CN1C[C@H]2[C@H](CCOc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc3NC(=O)C=C)[C@H]2C1,1
2605,CN1CC2CCC(C1)C2CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,1
2606,CN1CCC2(CC2CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)C=C)CC1,1
2607,CN1CCC2(CC(COc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc3NC(=O)C=C)C2)CC1,1
2608,CN1CCC2(CC(CCOc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc3NC(=O)C=C)C2)CC1,1
2609,COc1ccccc1Nc1ncc(c(Nc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F,1
2610,COc1ccccc1Nc1ncc(c(Nc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F,1
2611,COc1ccccc1Nc1ncc(c(Oc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F,1
2612,COc1ccccc1Nc1ncc(c(Oc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F,1
2613,COc1ccc(Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)c(OC)c1,1
2614,COc1ccc(Nc2ncc(Cl)c(Nc3cccc(NC(=O)C=C)c3)n2)c(OC)c1OC,1
2615,COc1ccc(Nc2ncc(Cl)c(Nc3cccc(NC(=O)C=C)c3)n2)c(OC)c1OC,1
2616,COc1ccc(Nc2ncc(Br)c(Nc3cccc(NC(=O)C=C)c3)n2)c(OC)c1OC,1
2617,COc1cccc(Nc2ncc(Br)c(Oc3cccc(NC(=O)C=C)c3)n2)c1OC,1
2618,COc1cccc(Nc2ncc(Br)c(Oc3cccc(NC(=O)C=C)c3)n2)c1OC,1
2619,COc1ccc(Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)c(OC)c1OC,1
2620,COc1ccc(Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)c(OC)c1OC,1
2621,COc1ccc(Nc2ncc(Br)c(Oc3cccc(NC(=O)C=C)c3)n2)c(OC)c1OC,1
2622,COc1ccc(Nc2ncc(c(Oc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)c(OC)c1,1
2623,COc1ccc(Nc2ncc(c(Oc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)c(OC)c1,1
2624,COc1ccc(Nc2ncc(c(Oc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)c(OC)c1OC,1
2625,COc1ccc(Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)c(OC)c1OC,1
2626,COc1ccccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)C=C)c2)n1,1
2627,COc1ccc(Nc2ncc(Br)c(Oc3cccc(NC(=O)C=C)c3)n2)c(OC)c1,1
2628,COc1ccc(Nc2ncc(Br)c(Oc3cccc(NC(=O)C=C)c3)n2)c(OC)c1,1
2629,COc1cccc(Nc2ncc(Br)c(Nc3cccc(NC(=O)C=C)c3)n2)c1OC,1
2630,COc1cccc(Nc2ncc(Br)c(Nc3cccc(NC(=O)C=C)c3)n2)c1OC,1
2631,COc1ccc(Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)c(OC)c1,1
2632,COc1ccc(Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)c(OC)c1,1
2633,COc1cccc(Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)c1OC,1
2634,COc1cccc(Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)c1OC,1
2635,COc1cccc(Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)c1OC,1
2636,COc1cccc(Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)c1OC,1
2637,COc1ccccc1Nc1ncc(Cl)c(Nc2cccc(NC(=O)C=C)c2)n1,1
2638,COc1ccccc1Nc1ncc(Cl)c(Nc2cccc(NC(=O)C=C)c2)n1,1
2639,COc1ccccc1Nc1ncc(F)c(Oc2cccc(NC(=O)C=C)c2)n1,1
2640,COc1ccccc1Nc1ncc(F)c(Oc2cccc(NC(=O)C=C)c2)n1,1
2641,COc1ccc(Nc2ncc(Br)c(Nc3cccc(NC(=O)C=C)c3)n2)c(OC)c1,1
2642,COc1ccc(Nc2ncc(Br)c(Nc3cccc(NC(=O)C=C)c3)n2)c(OC)c1,1
2643,COc1ccc(Nc2ncc(Cl)c(Nc3cccc(NC(=O)C=C)c3)n2)c(OC)c1,1
2644,COc1ccc(Nc2ncc(Cl)c(Nc3cccc(NC(=O)C=C)c3)n2)c(OC)c1,1
2645,COc1ccccc1Nc1ncc(Br)c(Nc2cccc(NC(=O)C=C)c2)n1,1
2646,COc1ccccc1Nc1ncc(Br)c(Nc2cccc(NC(=O)C=C)c2)n1,1
2647,COc1cccc(Nc2ncc(c(Oc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)c1OC,0
2648,COc1cccc(Nc2ncc(c(Oc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)c1OC,1
2649,COc1ccccc1Nc1ncc(c(Nc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F,0
2650,COc1ccccc1Nc1ncc(c(Oc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F,0
2651,COc1ccc(Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)c(OC)c1,0
2652,COc1ccc(Nc2ncc(Cl)c(Nc3cccc(NC(=O)C=C)c3)n2)c(OC)c1OC,0
2653,COc1ccc(Nc2ncc(Br)c(Nc3cccc(NC(=O)C=C)c3)n2)c(OC)c1OC,0
2654,COc1ccc(Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)c(OC)c1OC,0
2655,COc1ccc(Nc2ncc(Br)c(Oc3cccc(NC(=O)C=C)c3)n2)c(OC)c1OC,0
2656,COc1ccc(Nc2ncc(c(Oc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)c(OC)c1,0
2657,COc1ccc(Nc2ncc(c(Oc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)c(OC)c1OC,0
2658,COc1ccc(Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)c(OC)c1OC,0
2659,COc1ccc(Nc2ncc(Br)c(Oc3cccc(NC(=O)C=C)c3)n2)c(OC)c1,0
2660,COc1ccc(Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)c(OC)c1,0
2661,COc1cccc(Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)c1OC,0
2662,COc1ccc(Nc2ncc(Cl)c(Nc3cccc(NC(=O)C=C)c3)n2)c(OC)c1,0
2663,COc1ccccc1Nc1ncc(Br)c(Nc2cccc(NC(=O)C=C)c2)n1,0
2664,COc1cccc(Nc2ncc(c(Oc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)c1OC,0
2665,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1
2666,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1
2667,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1
2668,COc1cc(ccc1Nc1ncc(c(Nc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F)N1CCN(CC1)C(C)=O,1
2669,COc1cc(ccc1Nc1ncc(c(Nc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F)N1CCN(CC1)C(C)=O,1
2670,COc1cc(ccc1Nc1ncc(c(Nc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F)N1CCN(CC1)C(C)=O,1
2671,COc1cc(ccc1Nc1ncc(c(Nc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F)N1CCN(CC1)C(C)=O,1
2672,COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2C(=O)C(N)=O)n1)N1CCC(CC1)N(C)C,1
2673,COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2C(=O)C(N)=O)n1)N1CCC(CC1)N(C)C,1
2674,COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2C(=O)C(N)=O)n1)N1CCC(CC1)N(C)C,1
2675,COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2C(=O)C(N)=O)n1)N1CCC(CC1)N(C)C,1
2676,COc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)ccc1N1CCN(C)CC1,0
2677,COc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)ccc1N1CCN(C)CC1,1
2678,COc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)ccc1N1CCN(C)CC1,1
2679,COc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)ccc1N1CCN(C)CC1,1
2680,COc1ccc(NC(=O)C=C)cc1Nc1ncc(Cl)c(Nc2ccccc2C(=O)C(=O)N(C)C)n1,1
2681,COc1ccc(NC(=O)C=C)cc1Nc1ncc(Cl)c(Nc2ccccc2C(=O)C(=O)N(C)C)n1,1
2682,COc1ccc(NC(=O)C=C)cc1Nc1ncc(Cl)c(Nc2ccccc2C(=O)C(=O)N(C)C)n1,1
2683,COc1ccc(NC(=O)C=C)cc1Nc1ncc(Cl)c(Nc2ccccc2C(=O)C(=O)N(C)C)n1,1
2684,COc1cc(N2CCN(C)CC2)c(NC(=O)C=C)cc1Nc1ncc(Cl)c(Nc2ccccc2C(=O)C(=O)N(C)C)n1,1
2685,COc1cc(N2CCN(C)CC2)c(NC(=O)C=C)cc1Nc1ncc(Cl)c(Nc2ccccc2C(=O)C(=O)N(C)C)n1,1
2686,COc1cc(N2CCN(C)CC2)c(NC(=O)C=C)cc1Nc1ncc(Cl)c(Nc2ccccc2C(=O)C(=O)N(C)C)n1,1
2687,COc1cc(N2CCN(C)CC2)c(NC(=O)C=C)cc1Nc1ncc(Cl)c(Nc2ccccc2C(=O)C(=O)N(C)C)n1,1
2688,CN(C)C(=O)C(=O)c1ccccc1Nc1nc(Nc2ccc3OCCN(C(=O)C=C)c3c2)ncc1Cl,1
2689,CN(C)C(=O)C(=O)c1ccccc1Nc1nc(Nc2ccc3OCCN(C(=O)C=C)c3c2)ncc1Cl,1
2690,CN(C)C(=O)C(=O)c1ccccc1Nc1nc(Nc2ccc3OCCN(C(=O)C=C)c3c2)ncc1Cl,1
2691,CN(C)C(=O)C(=O)c1ccccc1Nc1nc(Nc2ccc3OCCN(C(=O)C=C)c3c2)ncc1Cl,1
2692,CN(C)CCOc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)cc1NC(=O)C=C,1
2693,CN(C)CCOc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)cc1NC(=O)C=C,1
2694,CN(C)CCOc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)cc1NC(=O)C=C,1
2695,CN(C)CCOc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)cc1NC(=O)C=C,1
2696,COc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)ccc1N1CCC(CC1)N(C)C,1
2697,COc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)ccc1N1CCC(CC1)N(C)C,1
2698,COc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)ccc1N1CCC(CC1)N(C)C,1
2699,COc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)ccc1N1CCC(CC1)N(C)C,1
2700,CO[C@H]1CO[C@@H]2[C@H](COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)CO[C@H]12,1
2701,CO[C@H]1CO[C@@H]2C(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5F)c4cc3OC)CO[C@H]12,1
2702,CO[C@H]1CO[C@@H]2C(COc3cc4ncnc(Nc5ccc(F)c(Cl)c5F)c4cc3OC)CO[C@H]12,1
2703,CO[C@H]1CO[C@@H]2[C@H](COc3cc4ncnc(Nc5ccc(Br)c(Cl)c5Cl)c4cc3OC)CO[C@H]12,1
2704,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCCC[C@@H]2C(=O)N1,1
2705,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@@H]2C(=O)N1,1
2706,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN2CSC[C@H]2CO1,1
2707,CO[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)Oc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC,1
2708,COc1cc2c(Nc3ccc(F)cc3)ncnc2cc1O[C@@H]1CO[C@H]2[C@H](F)CO[C@@H]12,1
2709,CCc1cnc(Nc2cc(NC(=O)C=C)c(cc2OC)N(C)CCN(C)C)nc1-c1cnn2ccccc12,1
2710,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncnc(n1)-c1c(C2=CCOCC2)n(C)c2ccccc12,1
2711,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncnc(n1)-c1c(-c2ccccc2)n(C)c2ccccc12,1
2712,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncnc(n1)-c1c(C2CCOCC2)n(C)c2ccccc12,1
2713,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncnc(n1)-c1c(C2CCOCC2)n(C)c2ccccc12,1
2714,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncnc(n1)-c1c(C2CCOCC2)n(C)c2ccccc12,1
2715,COOc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1c(-c2ccc(OCc3ccccn3)c(Cl)c2)n(C)c2ccccc12,1
2716,COOc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1c(-c2ccc(OCc3ccccn3)c(Cl)c2)n(C)c2ccccc12,1
2717,COOc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1c(-c2ccc(OCc3ccccn3)c(Cl)c2)n(C)c2ccccc12,1
2718,COOc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1c(-c2ccc(OCc3ccccn3)c(Cl)c2)n(C)c2ccccc12,1
2719,COOc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1c(-c2ccc(OCc3ccccn3)c(Cl)c2)n(C)c2ccccc12,1
2720,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1c(-c2cncc(Cl)c2)n(C)c2ccccc12,1
2721,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1c(-c2ccccc2)n(C)c2ccccc12,1
2722,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1c(-c2ccccc2)n(C)c2ccccc12,1
2723,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc(C(=O)OC2CN(C)C2)c(n1)-c1cn(C)c2ccccc12,0
2724,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc(C(=O)OC2CN(C)C2)c(n1)-c1cn(C)c2ccccc12,0
2725,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc(C(=O)OC2CN(C)C2)c(n1)-c1cn(C)c2ccccc12,0
2726,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc(C(=O)OC2CN(C)C2)c(n1)-c1cn(C)c2ccccc12,0
2727,COC(=O)c1cnc(Nc2cc(NC(=O)C=C)c(cc2OC)N(C)CC2CCCN2C)nc1-c1cn(C)c2ccccc12,1
2728,COc1ccc(NC(=O)C=C)cc1Nc1ncc(Cl)c(n1)-c1cn(C)c2cc(OCCN3CCN(C)CC3)ccc12,0
2729,COc1ccc(NC(=O)C=C)cc1Nc1ncc(Cl)c(n1)-c1cn(C)c2cc(OCCN3CCN(C)CC3)ccc12,1
2730,COc1ccc(NC(=O)C=C)cc1Nc1ncc(Cl)c(n1)-c1cn(C)c2cc(OCCN3CCN(C)CC3)ccc12,0
2731,COc1ccc(NC(=O)C=C)cc1Nc1ncc(C#N)c(n1)-c1cn(C)c2cc(OCCCN(C)C)ccc12,1
2732,COc1ccc(NC(=O)C=C)cc1Nc1ncc(C#N)c(n1)-c1cn(C)c2cc(OCCCN(C)C)ccc12,1
2733,COc1ccc(NC(=O)C=C)cc1Nc1ncc(C#N)c(n1)-c1cn(C)c2cc(OCCN3CCCC3)ccc12,1
2734,COc1ccc(NC(=O)C=C)cc1Nc1ncc(C#N)c(n1)-c1cn(C)c2cc(OCCN3CCCC3)ccc12,1
2735,COc1ccc(NC(=O)C=C)cc1Nc1ncc(C#N)c(n1)-c1cn(C)c2cc(OCC3CCCN3C)ccc12,1
2736,COc1ccc(NC(=O)C=C)cc1Nc1ncc(C#N)c(n1)-c1cn(C)c2cc(OCC3CCCN3C)ccc12,1
2737,COc1ccc(NC(=O)C=C)cc1Nc1ncc(C#N)c(n1)-c1cn(C)c2cc(OCCC3CCCN3C)ccc12,1
2738,COc1ccc(NC(=O)C=C)cc1Nc1ncc(C#N)c(n1)-c1cn(C)c2cc(OCCC3CCCN3C)ccc12,1
2739,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,1
2740,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,1
2741,COc1cc(N2CC(C2)N(C)C)c(NC(=O)C=C)cc1Nc1ncc(Cl)c(n1)-c1cnn2ccccc12,1
2742,COc1cc(N2CC(C2)N(C)C)c(NC(=O)C=C)cc1Nc1ncc(Cl)c(n1)-c1cnn2ccccc12,1
2743,COc1cc(N2CCN(C)CC2)c(NC(=O)C=C)cc1Nc1ncc(Cl)c(n1)-c1cnn2ccccc12,1
2744,COc1cc(N2CCN(C)CC2)c(NC(=O)C=C)cc1Nc1ncc(Cl)c(n1)-c1cnn2ccccc12,0
2745,COc1cc(N(C)CCN2CCN(C)CC2)c(NC(=O)C=C)cc1Nc1ncc(Cl)c(n1)-c1cnn2ccccc12,1
2746,COc1cc(N(C)CCN2CCN(C)CC2)c(NC(=O)C=C)cc1Nc1ncc(Cl)c(n1)-c1cnn2ccccc12,0
2747,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc(C(=O)OCC(C)C)c(n1)-c1cn(C)c2ccccc12,1
2748,COc1cc(N(C)CCN(C)CCF)c(NC(=O)C=C)cc1Nc1ncc(Cl)c(n1)-c1cnn2ccccc12,1
2749,COc1cc(N(C)CCN(C)CCF)c(NC(=O)C=C)cc1Nc1ncc(Cl)c(n1)-c1cnn2ccccc12,1
2750,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc(C(=O)O[C@@H]2CCOC2)c(n1)-c1cn(C)c2ccccc12,1
2751,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc(NC(=O)C(C)C)c(n1)-c1cn(C)c2ccccc12,1
2752,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc(NC(=O)C(C)C)c(n1)-c1cn(C)c2ccccc12,0
2753,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc(NC(=O)C(C)C)c(n1)-c1cn(C)c2ccccc12,0
2754,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc(N(C)C(=O)C(C)C)c(n1)-c1cn(C)c2ccccc12,1
