idx,smi,label
674,COc1cc(I)c(Cc2nc3c(N)nc(F)nc3n2CCCC#C)cc1OC,0
675,COc1cc(Br)c(Cc2nc3c(N)nc(F)nc3n2CCCC#C)cc1OC,0
676,COc1cc(Cl)c(Cc2nc3c(N)nc(F)nc3n2CCCC#C)cc1OC,0
677,COc1cc(Sc2nc3c(N)nc(F)nc3n2CCCC#C)c(Cl)c(OC)c1OC,0
678,CN1CCC(Oc2cccc3ncnc(Nc4ccc(Oc5ccn6ncnc6c5)c(C)c4)c23)C(F)(F)C1,1
679,Cc1cc(Nc2ncnc3cccc(O[C@@H]4C[C@@H]5CC[C@H](C4)N5CC(F)F)c23)ccc1Oc1ccn2ncnc2c1,1
680,COc1ccc2ncnc(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)c2c1OC1CCN(C)CC1F,1
681,COc1ccc2ncnc(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)c2c1OC[C@H]1CC(F)(F)CCN1C,1
682,COc1ccc2ncnc(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)c2c1OC1CN(C)CCC1(F)F,1
683,COc1cc(O[C@H]2CCN(C)CC2(F)F)c2c(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)ncnc2c1,1
684,CN1CCC(Oc2cccc3ncnc(Nc4ccc(Oc5ccc6n(C)cnc6c5)c(C)c4)c23)C(F)(F)C1,1
685,COc1cc(OC2CCN(C)CC2(F)F)c2c(Nc3ccc(Oc4ccn5ccnc5c4)c(C)c3)ncnc2c1,1
686,CN1CCC(Oc2cccc3ncnc(Nc4ccc(Oc5ccc6ccnn6c5)c(C)c4)c23)C(F)(F)C1,1
687,CN1CCC(Oc2cc(N)cc3ncnc(Nc4ccc(Oc5ccn6ncnc6c5)c(C)c4)c23)C(F)(F)C1,1
688,CN1CCC(Oc2cccc3ncnc(Nc4ccc(Oc5ccn6ccnc6c5)c(C)c4)c23)C(F)C1,1
689,CCN1CC[C@H](Oc2cccc3ncnc(Nc4ccc(Oc5ccn6ncnc6c5)c(C)c4)c23)C(F)(F)C1,1
690,Cc1cc(Nc2ncnc3cccc(OC45CCN(CC4)CC5)c23)ccc1Oc1ccn2ccnc2c1,1
691,COc1cc(O[C@H]2CCN(C)CC2(F)F)c2c(Nc3cc(C)c(Oc4ccn5ncnc5c4)cc3F)ncnc2c1,1
692,Cc1cc(Nc2ncnc3cccc(O[C@H]4CCN[C@@H](C4)C(F)F)c23)ccc1Oc1ccn2ccnc2c1,1
693,COc1cc(O[C@H]2CCNCC2(F)F)c2c(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)ncnc2c1,1
694,CN1CC[C@H](Oc2cc(F)cc3ncnc(Nc4ccc(Oc5ccn6ncnc6c5)c(C)c4)c23)C(F)(F)C1,1
695,CN1CCC(Oc2cc(OC3CCOC3)cc3ncnc(Nc4ccc(Oc5ccn6ncnc6c5)c(C)c4)c23)C(F)(F)C1,1
696,C[C@H]1C[C@H](Oc2cccc3ncnc(Nc4ccc(Oc5ccn6ncnc6c5)c(C)c4)c23)C(F)(F)CN1C,1
697,CN1[C@H]2CC[C@@H]1C[C@H](C2)Oc1cccc2ncnc(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)c12,1
698,CN1CCC(Oc2cccc3ncnc(Nc4ccc(Oc5ccn6ccnc6c5)c(C)c4)c23)C(F)(F)CC1,1
699,COc1cc(OC2CCN(C)CC2(F)F)c2c(Nc3ccc(Oc4cc5ncnn5cc4F)c(C)c3)ncnc2c1,1
700,COc1ccc2ncnc(Nc3ccc(Oc4cc5ncnn5cc4F)c(C)c3)c2c1OC1CCN(C)CC1(F)F,1
701,CN1CCC(Oc2cccc3ncnc(Nc4ccc(Oc5ccn6ncnc6c5)c(C)c4)c23)C(F)(F)C1,1
702,CN1CC[C@@H](C[C@@H]1C(F)(F)F)Oc1cccc2ncnc(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)c12,1
703,COc1ccc2ncnc(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)c2c1OC1CCN(C)CC1(F)F,1
704,COc1cc(OC2CCN(C)CC2(F)F)c2c(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)ncnc2c1,1
705,COc1cc(O[C@H]2CCN(C)CC2(F)F)c2c(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)ncnc2c1,1
706,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,1
707,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,1
708,CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,1
709,CC#CC(=O)NCCCC(=O)c1nc(-c2ccc(cc2)C(=O)Nc2ccccn2)c2c(N)nccn12,1
710,COC1CCN(CC1)c1nccc(Nc2cc3n(C(C)C)c(COCCOCCOCCOc4ccc5C(=O)N(C6CCC(=O)NC6=O)C(=O)c5c4)nc3cn2)n1,0
711,COC1CCN(CC1)c1nccc(Nc2cc3n(C(C)C)c(COCCOCCOCCOc4ccc5C(=O)N(C6CCC(=O)NC6=O)C(=O)c5c4)nc3cn2)n1,0
712,COC1CCN(CC1)c1nccc(Nc2cc3n(C(C)C)c(COCCN4CCN(CC4)c4ccc5C(=O)N(C6CCC(=O)NC6=O)C(=O)c5c4)nc3cn2)n1,0
713,COC1CCN(CC1)c1nccc(Nc2cc3n(C(C)C)c(COCCN4CCN(CC4)c4ccc5C(=O)N(C6CCC(=O)NC6=O)C(=O)c5c4)nc3cn2)n1,0
714,COc1cc(ccc1C(=O)Nc1cc(ccn1)C(F)(F)F)-c1nc([C@@H]2CCCN2C(=O)C#CC)n2ccnc(N)c12,0
715,COc1cc2ncnc(Nc3ccc(Cl)cc3Cl)c2cc1OC1CCN(CC1)C(=O)C=C,1
716,COc1cc2ncnc(Nc3ccc(Cl)cc3Cl)c2cc1OC1CCN(CC1)C(=O)C=C,1
717,COc1cc2ncnc(Nc3ccc(Cl)cc3Cl)c2cc1OC1CCN(CC1)C(=O)C=C,1
718,Clc1ccc(Nc2ncnc3cnc(OC4CN(C4)C(=O)C=C)cc23)c(Cl)c1,1
719,Clc1ccc(Nc2ncnc3cnc(OC4CN(C4)C(=O)C=C)cc23)c(Cl)c1,1
720,Clc1ccc(Nc2ncnc3cnc(OC4CN(C4)C(=O)C=C)cc23)c(Cl)c1,0
721,COC1=CC2N=CN=C(Nc3ccc(Cl)c(Cl)c3)C2C=C1OC1CN(C1)C(=O)C=C,1
722,COC1=CC2N=CN=C(Nc3ccc(Cl)c(Cl)c3)C2C=C1OC1CN(C1)C(=O)C=C,1
723,COC1=CC2N=CN=C(Nc3ccc(Cl)c(Cl)c3)C2C=C1OC1CN(C1)C(=O)C=C,1
724,COC1=CC2N=CC(C#N)=C(Nc3ccc(Cl)c(Cl)c3F)C2C=C1OC1CCN(CC1)C(=O)C=C,1
725,COC1=CC2N=CC(C#N)=C(Nc3ccc(Cl)c(Cl)c3F)C2C=C1OC1CCN(CC1)C(=O)C=C,1
726,COC1=CC2N=CC(C#N)=C(Nc3ccc(Cl)c(Cl)c3F)C2C=C1OC1CCN(CC1)C(=O)C=C,1
727,COc1cc2ncnc(Nc3ccc(Cl)cc3Cl)c2cc1OC1CN(C1)C(=O)C=C,1
728,COc1cc2ncnc(Nc3ccc(Cl)cc3Cl)c2cc1OC1CN(C1)C(=O)C=C,1
729,COc1cc2ncnc(Nc3ccc(Cl)cc3Cl)c2cc1OC1CN(C1)C(=O)C=C,1
730,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC1CN(C1)C(=O)C=C,1
731,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC1CN(C1)C(=O)C=C,1
732,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC1CN(C1)C(=O)C=C,1
733,COc1cc2ncc(C#N)c(Nc3ccc(Cl)c(Cl)c3)c2cc1OC1CCN(CC1)C(=O)C=C,1
734,COc1cc2ncc(C#N)c(Nc3ccc(Cl)c(Cl)c3)c2cc1OC1CCN(CC1)C(=O)C=C,1
735,Clc1ccc(Nc2ncnc3ccc(OC4CN(C4)C(=O)C=C)nc23)cc1Cl,1
736,Clc1ccc(Nc2ncnc3ccc(OC4CN(C4)C(=O)C=C)nc23)cc1Cl,1
737,Clc1ccc(Nc2ncnc3ccc(OC4CN(C4)C(=O)C=C)nc23)cc1Cl,1
738,COc1cc2ncc(C#N)c(Nc3ccc(Cl)c(c3)-c3cnco3)c2cc1OC1CCN(CC1)C(=O)C=C,0
739,COc1cc2ncc(C#N)c(Nc3ccc(Cl)c(c3)-c3cnco3)c2cc1OC1CCN(CC1)C(=O)C=C,0
740,COc1cc2ncc(C#N)c(Nc3cccc(CO)c3)c2cc1OC1CCN(CC1)C(=O)C=C,0
741,COc1cc2ncc(C#N)c(Nc3cccc(CO)c3)c2cc1OC1CCN(CC1)C(=O)C=C,1
742,COc1cc2ncc(C#N)c(Nc3ccc(Cl)cc3Cl)c2cc1OC1CCN(CC1)C(=O)C=C,1
743,COc1cc2ncc(C#N)c(Nc3ccc(Cl)cc3Cl)c2cc1OC1CCN(CC1)C(=O)C=C,1
744,COc1cc2ncc(C#N)c(Nc3ccc(Br)c(Cl)c3)c2cc1OC1CCN(CC1)C(=O)C=C,1
745,COc1cc2ncc(C#N)c(Nc3ccc(Br)c(Cl)c3)c2cc1OC1CCN(CC1)C(=O)C=C,0
746,COc1cc2ncc(C#N)c(Nc3ccc(Cl)c(CO)c3)c2cc1OC1CCN(CC1)C(=O)C=C,1
747,COc1cc2ncc(C#N)c(Nc3ccc(Cl)c(CO)c3)c2cc1OC1CCN(CC1)C(=O)C=C,1
748,COc1cc2ncc(C#N)c(Nc3cccc(c3)-c3cnco3)c2cc1OC1CCN(CC1)C(=O)C=C,1
749,COc1cc2ncc(C#N)c(Nc3cccc(c3)-c3cnco3)c2cc1OC1CCN(CC1)C(=O)C=C,0
750,COc1cc2ncc(C#N)c(Nc3cccc4cnn(C)c34)c2cc1OC1CCN(CC1)C(=O)C=C,0
751,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3)c2cc1OC1CCN(CC1)C(=O)C=C,1
752,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3)c2cc1OC1CCN(CC1)C(=O)C=C,1
753,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3)c2cc1OC1CCN(CC1)C(=O)C=C,1
754,COc1cc2ncnc(Nc3cccc(c3)-c3cnco3)c2cc1OC1CN(C1)C(=O)C=C,1
755,COc1cc2ncnc(Nc3cccc(c3)-c3cnco3)c2cc1OC1CN(C1)C(=O)C=C,1
756,COc1cc2ncnc(Nc3cccc(c3)-c3cnco3)c2cc1OC1CN(C1)C(=O)C=C,1
757,COc1cc2ncnc(Nc3cccc(c3)-c3cnco3)c2cc1OC1CCN(CC1)C(=O)C=C,1
758,COc1cc2ncnc(Nc3cccc(c3)-c3cnco3)c2cc1OC1CCN(CC1)C(=O)C=C,1
759,COc1cc2ncnc(Nc3cccc(c3)-c3cnco3)c2cc1OC1CCN(CC1)C(=O)C=C,1
760,COc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC1CN(C1)C(=O)C=C,1
761,COc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC1CN(C1)C(=O)C=C,1
762,COc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC1CN(C1)C(=O)C=C,1
763,COc1cc2ncnc(Nc3cccc(c3)C3CC3)c2cc1OC1CN(C1)C(=O)C=C,1
764,COc1cc2ncnc(Nc3cccc(c3)C3CC3)c2cc1OC1CN(C1)C(=O)C=C,1
765,COc1cc2ncnc(Nc3cccc(c3)C3CC3)c2cc1OC1CN(C1)C(=O)C=C,1
766,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC1CCN(C1)C(=O)C=C,1
767,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC1CCN(C1)C(=O)C=C,1
768,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC1CCN(C1)C(=O)C=C,1
769,COc1cc2ncnc(Nc3ccc(cc3)C(F)(F)F)c2cc1OC1CN(C1)C(=O)C=C,1
770,COc1cc2ncnc(Nc3ccc(cc3)C(F)(F)F)c2cc1OC1CN(C1)C(=O)C=C,1
771,COc1cc2ncnc(Nc3ccc(cc3)C(F)(F)F)c2cc1OC1CN(C1)C(=O)C=C,1
772,COc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC1CCN(CC1)C(=O)C=C,1
773,COc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC1CCN(CC1)C(=O)C=C,1
774,COc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC1CCN(CC1)C(=O)C=C,1
775,COc1cc2ncnc(Nc3ccccc3)c2cc1OC1CCN(CC1)C(=O)C=C,1
776,COc1cc2ncnc(Nc3ccccc3)c2cc1OC1CCN(CC1)C(=O)C=C,1
777,COc1cc2ncnc(Nc3ccccc3)c2cc1OC1CCN(CC1)C(=O)C=C,1
778,COc1cc2ncnc(Nc3ccc(Cl)cc3Cl)c2cc1OC1CCN(C1)C(=O)C=C,1
779,COc1cc2ncnc(Nc3ccc(Cl)cc3Cl)c2cc1OC1CCN(C1)C(=O)C=C,1
780,COc1cc2ncnc(Nc3ccc(Cl)cc3Cl)c2cc1OC1CCN(C1)C(=O)C=C,0
781,COc1cc2ncnc(Nc3ccccc3)c2cc1OC1CN(C1)C(=O)C=C,1
782,COc1cc2ncnc(Nc3ccccc3)c2cc1OC1CN(C1)C(=O)C=C,1
783,COc1cc2ncnc(Nc3ccccc3)c2cc1OC1CN(C1)C(=O)C=C,1
784,COc1cc2ncnc(Nc3ccc(OC(F)(F)F)c(Cl)c3)c2cc1OC1CN(C1)C(=O)C=C,1
785,COc1cc2ncnc(Nc3ccc(OC(F)(F)F)c(Cl)c3)c2cc1OC1CN(C1)C(=O)C=C,1
786,COc1cc2ncnc(Nc3ccc(OC(F)(F)F)c(Cl)c3)c2cc1OC1CN(C1)C(=O)C=C,1
787,COc1cc2ncnc(Nc3cccc(c3)-c3cnco3)c2cc1OC1CCN(C1)C(=O)C=C,1
788,COc1cc2ncnc(Nc3cccc(c3)-c3cnco3)c2cc1OC1CCN(C1)C(=O)C=C,1
789,COc1cc2ncnc(Nc3cccc(c3)-c3cnco3)c2cc1OC1CCN(C1)C(=O)C=C,1
790,COc1cc2ncnc(Nc3ccccc3)c2cc1OC1CCN(C1)C(=O)C=C,1
791,COc1cc2ncnc(Nc3ccccc3)c2cc1OC1CCN(C1)C(=O)C=C,1
792,COc1cc2ncnc(Nc3ccccc3)c2cc1OC1CCN(C1)C(=O)C=C,1
793,COc1cc2ncnc(Nc3cccc4cnn(C)c34)c2cc1OC1CN(C1)C(=O)C=C,0
794,COc1cc2ncnc(Nc3cccc4cnn(C)c34)c2cc1OC1CN(C1)C(=O)C=C,0
795,COc1cc2ncnc(Nc3cccc4cnn(C)c34)c2cc1OC1CN(C1)C(=O)C=C,0
796,COc1cc2ncnc(Nc3ccc(Cl)c(CO)c3)c2cc1OC1CN(C1)C(=O)C=C,1
797,COc1cc2ncnc(Nc3ccc(Cl)c(CO)c3)c2cc1OC1CN(C1)C(=O)C=C,1
798,COc1cc2ncnc(Nc3ccc(Cl)c(CO)c3)c2cc1OC1CN(C1)C(=O)C=C,1
799,Clc1cc(Nc2ncnc3ccc(OC4CN(C4)C(=O)C=C)nc23)ccc1Br,1
800,Clc1cc(Nc2ncnc3ccc(OC4CN(C4)C(=O)C=C)nc23)ccc1Br,1
801,Clc1cc(Nc2ncnc3ccc(OC4CN(C4)C(=O)C=C)nc23)ccc1Br,1
802,CCOC(=O)C1=C(NC2=C(C1c1ccc(cc1)S(=O)(=O)c1ccccc1)C(=O)CC(C)(C)C2)C(F)(F)F,1
803,Cc1ccc(cc1)S(=O)(=O)c1ccc(cc1)C1C(C(=O)c2ccccc2)=C(N)NC2=C1C(=O)CC(C)(C)C2,1
804,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,1
805,CN(C)CCCOc1ccccc1Oc1ccc(Nc2ncnc3ccc4N(CCOc4c23)C(=O)C=C)cc1,1
806,Clc1cc(Nc2ncnc3ccc4N(CCOc4c23)C(=O)\C=C\CNC2CC2)ccc1OCc1ccccn1,1
807,CCC(NC(=O)c1ccc(C2CC2)c(c1)-c1ccc2nc(Nc3cnn(c3)C3CC3)ncc2c1)c1cccc(c1)C(F)(F)F,0
808,CC(NC(=O)c1ccc(C2CC2)c(c1)-c1ccc2nc(Nc3cnn(c3)C3CC3)ncc2c1)c1cccc(c1)C(F)(F)F,0
809,CC(NC(=O)c1cccc(c1)C(F)(F)F)c1ccc(C2CC2)c(c1)-c1ccc2nc(Nc3cnn(c3)C3CC3)ncc2c1,0
810,CCc1ccc(cc1-c1ccc2nc(Nc3cnn(C)c3)ncc2c1)C(C)NC(=O)c1cccc(c1)C(F)(F)F,0
811,FC(F)(F)c1cccc(NC(=O)c2ccc(C3CC3)c(c2)-c2ccc3nc(Nc4cnn(c4)C4CC4)ncc3c2)c1,0
812,CN(C)C(=O)Cc1cc(C)c(Nc2nn(C3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1Br,1
813,CN(C)C(=O)Cc1cc(Cl)c(Nc2nn(C3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1C,1
814,CN(C)C(=O)Cc1ccc(Nc2nn(C3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(Cl)c1C,1
815,CN(C)C(=O)Cc1ccc(Nc2nn(C3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(C)c1,1
816,CN(C)C(=O)Cc1ccc(Nc2nn(C3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c2ccccc12,1
817,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(Cl)c1,1
818,COc1cc(CC(=O)N(C)C)ccc1NC(=O)c1nn([C@@H]2CCCN(C2)C(=O)C=C)c2ncnc(N)c12,1
819,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1Cl,1
820,COc1cc(CC(=O)N(C)C)c(Cl)cc1NC(=O)c1nn([C@@H]2CCCN(C2)C(=O)C=C)c2ncnc(N)c12,1
821,CN(C)C(=O)Cc1cc(C)c(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1F,1
822,COc1c(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)ccc(CC(=O)N(C)C)c1Cl,1
823,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(C)c1F,1
824,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(C)c1C,1
825,COc1c(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)ccc(CC(=O)N(C)C)c1F,1
826,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(OC(F)F)c1,1
827,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(OCF)c1,1
828,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(Br)c1,1
829,CN(C)C(=O)Cc1cc(Cl)c(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1F,1
830,CN(C)C(=O)Cc1cc(C)c(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1Cl,1
831,CN(C)C(=O)Cc1cc(Cl)c(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1Cl,1
832,CN(C)C(=O)c1ccc(Nc2nn(C3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1,1
833,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(c1)C1CC1,1
834,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(c1)C#N,1
835,CN(C)C(=O)Cc1cc(C)c(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1C#N,1
836,CN(C)C(=O)c1ccc(Nc2nn(C3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(F)c1,1
837,CN(C)C(=O)Oc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(C)c1,1
838,CN(C)C(=O)Oc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(Cl)c1,1
839,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1,1
840,CN(C)C(=O)Oc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1Cl,1
841,CN(C)C(=O)Oc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1C,1
842,CN(C)C(=O)Oc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(F)c1,1
843,CN(C)C(=O)Oc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(C)c1C,1
844,CN(C)C(=O)Oc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c2ccccc12,1
845,CN(C)C(=O)Oc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1F,1
846,CN(C)C(=O)Oc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(F)c1F,1
847,COc1cc(OC(=O)N(C)C)ccc1NC(=O)c1nn([C@@H]2CCCN(C2)C(=O)C=C)c2ncnc(N)c12,1
848,CN(C)C(=O)Oc1ccc(Nc2nn(C3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c2ncccc12,1
849,CN(C)C(=O)Oc1cc(C)c(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1C,1
850,CCc1cc(OC(=O)N(C)C)ccc1Nc1nn(C2CCCN(C2)C(=O)C=C)c2ncnc(N)c12,1
851,COc1cc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)ccc1CC(=O)N(C)C,1
852,CN(C)C(=O)Cc1ccnc2c(NC(=O)c3nn([C@@H]4CCCN(C4)C(=O)C=C)c4ncnc(N)c34)cccc12,1
853,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1F,1
854,CN(C)C(=O)Oc1c(F)cc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1F,1
855,CN(C)C(=O)Oc1cc(C)c(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(C)c1,1
856,CN(C)C(=O)Oc1c(Cl)cc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1Cl,1
857,CN(C)C(=O)Oc1c(C)cc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1C,1
858,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(c1)N(C)C,1
859,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(C=C)c1,1
860,CCc1cc(CC(=O)N(C)C)ccc1NC(=O)c1nn([C@@H]2CCCN(C2)C(=O)C=C)c2ncnc(N)c12,1
861,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(Cl)c1F,1
862,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(c1)-c1ccco1,1
863,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(c1)-c1ccoc1,1
864,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c2OCOc12,1
865,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCN(C3)C(=O)C=C)c3ncnc(N)c23)c(Cl)c1,1
866,COc1c(NC(=O)c2nn([C@@H]3CCN(C3)C(=O)C=C)c3ncnc(N)c23)ccc(CC(=O)N(C)C)c1Cl,1
867,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCN(C3)C(=O)C=C)c3ncnc(N)c23)c(C)c1F,1
868,COc1c(NC(=O)c2nn([C@@H]3CCN(C3)C(=O)C=C)c3ncnc(N)c23)ccc(CC(=O)N(C)C)c1F,1
869,CN(C)C(=O)Oc1ccc(Nc2nn(C3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c2ccccc12,1
870,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCN(C3)C(=O)C=C)c3ncnc(N)c23)c(C)c1C,1
871,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCN(C3)C(=O)C=C)c3ncnc(N)c23)c(C=C)c1,1
872,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCN(C3)C(=O)C=C)c3ncnc(N)c23)c2ccccc12,1
873,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCN(C3)C(=O)C=C)c3ncnc(N)c23)c(Br)c1,1
874,CN(C)C(=O)Oc1ccc(NC(=O)c2nn([C@@H]3CCN(C3)C(=O)C=C)c3ncnc(N)c23)c(C)c1,1
875,CN(C)C(=O)Oc1ccc(NC(=O)c2nn([C@@H]3CCN(C3)C(=O)C=C)c3ncnc(N)c23)c(C)c1C,1
876,CN(C)C(=O)Cc1ccc(NC(=O)c2nn([C@@H]3CCN(C3)C(=O)C=C)c3ncnc(N)c23)c(Cl)c1F,1
877,CN(C)C\C=C/C(=O)N1CCCC(C1)n1nc(Nc2ccc(OC(=O)N(C)C)c3ccccc23)c2c(N)ncnc12,1
878,CN(C)C(=O)Cc1cc(C)c(NC(=O)c2nn([C@@H]3CCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1Cl,1
879,CN(c1ccccc1)c1ccc(Nc2nn(C3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c(C)c1,1
880,Cc1cc(OC(=O)N2CCCC2)ccc1NC(=O)c1nn(N2CC=CN(C2)C(=O)C=C)c2ncnc(N)c12,1
